position,location,school,height,weight,fourty,stars,rating,rank,institution,name,year
ath,"Baltimore, Maryland",Catonsville Senior,65,170,4.4,2,5.3,,Maryland,DeAndre Lane,2013
wr,"Ephraim, Utah",Snow College,65,175,4.4,3,5.6,,Iowa,Damond Powell,2013
wr,"Greenwood, Arkansas",Greenwood,78,180,4.5,3,5.5,,Arkansas,Drew Morgan,2013
dt,"Riviera Beach, Florida",Suncoast,78,285,,2,5.3,,Arkansas,Ke'tyrus Marks,2013
de,"Forrest City, Arkansas",Forrest City,78,235,,3,5.5,,Arkansas,Tevin Beanum,2013
lb,"Coffeyville, Kansas",Coffeyville C.C.,78,220,,3,5.6,,Arkansas,Martrell Spaight,2013
rb,"Osceola, Arkansas",Osceola,78,185,4.5,3,5.5,,Arkansas,Korliss Marshall,2013
db,"Fayetteville, Arkansas",Fayetteville,78,195,4.6,3,5.5,,Arkansas,Alex Brignoni,2013
db,"Monroeville, Pennsylvania",Gateway,78,169,,2,5.4,,Temple,Todd Jeter,2013
wr,"Manvel, Texas",Manvel,65,173,,2,5.4,,Texas Tech,Carlos Thompson,2013
k,"Charlotte, North Carolina",Charlotte Catholic,78,240,4.8,0,,,Kansas State,Mitch Lochbihler,2013
dt,"River Falls, Wisconsin",River Falls,78,255,,2,5.3,,Army,Tiano Pupungatoa,2013
ath,"Havelock, North Carolina",Havelock,65,190,4.7,4,5.8,,South Carolina,Pharoh Cooper,2013
ol,"Thatcher, Arizona",Eastern Arizona J.C.,78,305,,2,5.2,,North Carolina,Will Dancy,2013
de,"Ennis, Texas",Ennis,78,225,4.6,2,5.4,,Texas Tech,Malik Jenkins,2013
k,"San Francisco, California",City College of San Francisco,78,210,,2,5.3,,Arkansas,Sam Hill,2013
db,"Miami, Florida",Northwestern,78,185,4.4,2,5.4,,Arkansas,De'Andre Coley,2013
db,"Walnut, California",Mt. San Antonio C.C.,78,200,,3,5.5,,Texas Tech,Dorian Crawford,2013
de,"Hutchinson, Kansas",Hutchinson C.C.,78,260,,2,5.4,,Texas Tech,Demetrius Alston,2013
wr,"Perris, California",Citrus Hill,78,180,,3,5.5,,Oklahoma,KJ Young,2013
dt,"Scooba, Mississippi",East Mississippi C.C.,78,305,4.9,3,5.6,,Florida,Jarran Reed,2013
te,"Willmar, Minnesota",Ridgewater C.C.,78,250,4.7,2,5.3,,Texas State,Lawrence White,2013
qb,"O'Fallon, Illinois",O'Fallon,78,180,,2,5.4,,Western Kentucky,Todd Porter,2013
de,"Mission Viejo, California",Saddleback C.C.,78,250,,0,,,Idaho State,Jake Belnap,2013
ath,"Leander, Texas",Leander,78,190,4.5,3,5.5,,Texas Tech,Caleb Woodward,2013
dt,"Norwalk, California",Cerritos C.C.,78,295,4.9,3,5.6,,Oregon State,Kyle Peko,2013
ol,"Medford, New Jersey",Shawnee,78,278,,2,5.2,,Oregon,Jake Pisarcik,2013
db,"Cupertino, California",De Anza,78,205,,0,,,Brigham Young,Robertson Daniel,2013
ath,"Mesquite, Texas",Dallas Christian,78,168,4.5,3,5.5,,Texas Tech,Justis Nelson,2013
wr,"Garden City, Kansas",Garden City C.C.,78,195,,3,5.5,,Kansas,Rodriguez Coleman,2013
de,"Etiwanda, California",Etiwanda,78,225,,0,,,Army,Jake Vaughn,2013
ol,"Thornwood, New York",Westlake,78,298,5.3,3,5.5,,Connecticut,Tommy Hopkins,2013
wr,"Covina, California",Charter Oak,78,175,4.6,3,5.6,,Colorado,Bryce Bobo,2013
rb,"Phoenix, Arizona",Thunderbird,78,200,4.5,2,5.3,,Oregon,Kani Benoit,2013
wr,"Gadsden, Alabama",Gadsden City,78,207,,3,5.6,,Mississippi State,B.J. Hammond,2013
wr,"Matthews, North Carolina",Jireh Prep,78,200,,2,5.4,,San Diego State,Christian Cumberlander,2013
de,"Houston, Texas",Alief Taylor,78,216,4.6,3,5.5,,Wake Forest,Duke Ejiofor,2013
de,"Corsicana, Texas",Navarro J.C.,78,230,,0,,,Texas Tech,Andre Ross,2013
rb,"La Mesa, California",Helix,65,195,,2,5.4,,Colorado,Michael Adkins,2013
db,"Fort Scott, Kansas",Fort Scott C.C.,65,170,4.4,2,5.4,,South Alabama,Antonio Carter,2013
ol,"Glendale, Arizona",Glendale C.C.,78,255,,0,,,Southeast Missouri State,Wade Wright,2013
wr,"Raymond, Mississippi",Hinds C.C.,78,191,4.4,4,5.8,,LSU,Quantavius Leslie,2013
db,"San Mateo, California",College of San Mateo,78,190,,0,,,UNLV,Matt Vinal,2013
wr,"West Hills, California",Chaminade,78,180,4.4,3,5.5,,Colorado,Elijah Dunston,2013
db,"San Pablo, California",Contra Costa C.C.,65,180,,0,,,Wyoming,Tyran Finley,2013
de,"Aurora, Colorado",Mullen,78,243,4.8,2,5.3,,Colorado,Timothy Coleman,2013
db,"Independence, Kansas",Independence C.C.,78,185,,2,5.2,,Western Illinois,Richard Chungong,2013
ol,"Fullerton, California",Fullerton C.C.,78,275,,0,,,Oklahoma,Andrew Feo,2013
qb,"Prairie Village, Kansas",Shawnee Mission East,78,226,4.8,3,5.5,,Kansas,Jordan Darling,2013
ath,"San Jose, California",Valley Christian,65,195,,2,5.3,,Colorado,Ryan Severson,2013
db,"Port Arthur, Texas",Port Arthur Memorial,65,175,4.6,2,5.4,,Texas Tech,Jalen Barnes,2013
wr,"Encino, California",Crespi,65,140,,2,5.4,,Sacramento State,JB Blackwell,2013
lb,"Harker Heights, Texas",Harker Heights,78,210,,3,5.6,,Texas,Naashon Hughes,2013
db,"Stafford, Virginia",North Stafford,78,195,4.6,3,5.5,,Virginia Tech,Anthony Shegog,2013
ol,"Flowood, Mississippi",Northwest Rankin,78,315,,0,,,Oklahoma State,Colby Hegwood,2013
wr,"Tyler, Texas",Tyler J.C.,78,212,4.5,3,5.5,,Mississippi State,Jeremey Chappelle,2013
de,"St. Petersburg, Florida",Northeast,78,215,,2,5.4,,South Florida,Auggie Sanchez,2013
de,"Sarasota, Florida",Booker,78,240,,3,5.5,,South Florida,Eric Mayes,2013
qb,"Metairie, Louisiana",Rummel,78,215,,3,5.6,,Mississippi State,Damian Williams,2013
qb,"Christchurch, Virginia",Christchurch School,78,240,4.9,0,,,James Madison,Alex Girvan,2013
qb,"Fort Lauderdale, Florida",University School,78,195,4.8,3,5.5,,South Florida,Mike White,2013
dt,"Toledo, Ohio",Whitmer,78,270,,3,5.5,,Toledo,Marquise Moore,2013
db,"Jonesboro, Georgia",Jonesboro,78,175,4.5,3,5.6,,Tennessee,Cameron Sutton,2013
ath,"Kingsport, Tennessee",Dobyns Bennett,65,170,4.4,3,5.6,,Tennessee,Malik Foreman,2013
db,"Garden City, Kansas",Garden City C.C.,78,185,4.5,3,5.6,,Tennessee,Riyahd Jones,2013
ol,"Fort Worth, Texas",Eastern Hills,78,260,,2,5.4,,Texas Tech,Cody Hayes,2013
ol,"The Woodlands, Texas",The Woodlands,78,306,5.1,3,5.5,,Colorado,Jonathan Huckins,2013
ol,"Cincinnati, Ohio",Moeller,78,295,,3,5.5,,Miami (FL),Alex Gall,2013
ol,"Athens, Texas",Trinity Valley C.C.,78,305,,3,5.7,,Oklahoma,Josiah St.John,2013
wr,"Miramar, Florida",Miramar,78,175,,3,5.6,,Syracuse,Sean Avant,2013
ol,"Phoenix, Arizona",Phoenix C.C.,78,285,,2,5.3,,San Diego State,Lenicio Noble,2013
db,"Chatham, Virginia",Hargrave Military Academy,78,195,,3,5.7,,Clemson,Cordrea Tankersley,2013
de,"New Smyrna Beach, Florida",New Smyrna Beach,78,250,,2,5.4,,Florida State,Davarez Bryant,2013
db,"Upland, California",Upland,65,180,,2,5.2,,Northern Arizona,Delvin Batiste,2013
ol,"Monterey Park, California",East Los Angeles College,78,310,,0,,,Louisiana-Lafayette,Casey Baker,2013
qb,"Louisville, Kentucky",Trinity,78,180,4.5,2,5.2,,Florida International,Travis Wright,2013
ol,"Riverside, California",Riverside C.C.,78,315,,0,,,Syracuse,Michael Lasker,2013
db,"Woodland Hills, California",Pierce C.C.,65,185,4.5,2,5.4,,Texas Tech,Martin Hill,2013
ol,"Melville, New York",St. Anthony's,78,295,,2,5.2,,Army,Joseph Tustin,2013
db,"Broken Arrow, Oklahoma",Broken Arrow,78,175,4.4,3,5.5,,Kansas State,Cre Moore,2013
lb,"Tampa, Florida",Plant,78,210,,3,5.5,,South Florida,Mitchell Wright,2013
db,"Riverside, California",Riverside C.C.,65,175,,3,5.5,,Fresno State,Tray Hall,2013
ol,"Milledgeville, Georgia",Georgia Military,78,350,5.3,3,5.6,,Florida,Trenton Brown,2013
ath,"San Diego, California",Mira Mesa,65,175,,2,5.3,,San Diego State,Addison Morrow,2013
db,"San Diego, California",Mira Mesa,65,170,,2,5.3,,San Diego State,Trey Lomax,2013
de,"Pasadena, California",Pasadena City C.C.,78,250,4.8,0,,,Syracuse,Tyler Marona,2013
wr,"Riverside, California",Riverside C.C.,65,175,4.4,2,5.3,,Fresno State,Devon Brown,2013
db,"Wilsonville, Oregon",Wilsonville,78,203,4.7,0,,,Bucknell,Nick Highberger,2013
db,"Tustin, California",Vista Murrieta,65,170,,3,5.5,,Fresno State,Treshon Broughton,2013
te,"Danville, California",Monte Vista,78,225,,0,,,Cornell,Mason Melin,2013
db,"Powder Springs, Georgia",Hillgrove,65,170,4.4,3,5.6,,Mississippi State,Tolando Cleveland,2013
ath,"Oxon Hill, Maryland",Potomac,78,190,4.6,0,,,Morgan State,Darren Kelley,2013
db,"Compton, California",Dominguez,78,170,,2,5.3,,San Diego State,Malik Smith,2013
rb,"Sacramento, California",American River C.C.,65,195,,3,5.5,,Utah,Devontae Booker,2013
rb,"Ephraim, Utah",Snow College,65,175,4.5,0,,,East Carolina,Breon Allen,2013
wr,"Tempe, Arizona",Marcos De Niza,78,178,4.6,2,5.4,,Arizona,Paul Elvira,2013
rb,"Marysville, California",Yuba C.C.,65,200,4.5,3,5.5,,Duquesne,Juan Johnson,2013
de,"American Canyon, California",American Canyon,78,225,,0,,,Sacramento State,Jonathan Bade,2013
de,"Panama City, Florida",Bozeman,78,225,,2,5.4,,Maryland,Chandler Burkett,2013
k,"Deer Park, Texas",Deer Park,65,150,,0,,,Arizona State,Zane Gonzalez,2013
rb,"Corsicana, Texas",Navarro J.C.,78,180,,2,5.4,,Texas Tech,Tyler Middleton,2013
k,"Canton, Michigan",Plymouth,65,155,,0,,,Nevada,Brenton Zuzo,2013
k,"Cincinnati, Ohio",Moeller,78,200,,0,,,Air Force,Sam Geraci,2013
db,"Las Vegas, Nevada",Bishop Gorman,65,175,4.6,2,5.4,,Colorado State,Justin Sweet,2013
db,"Ocala, Florida",Trinity Catholic,65,180,4.4,2,5.3,,UCF,Jamonte Jones,2013
rb,"Ewa Beach, Hawaii",Campbell,78,205,,0,,,Army,PaulAndrew Rhoden,2013
te,"St. Louis, Missouri",DeSmet,78,230,4.7,0,,,Holy Cross,Lucas Nikolaisen,2013
lb,"Washington, District of Columbia",Friendship Collegiate Academy,78,210,4.7,3,5.5,,Maryland,Cavon Walker,2013
lb,"Akron, Ohio",Firestone Senior,78,203,4.7,3,5.5,,Akron,Jerome Lane,2013
wr,"Mesquite, Texas",Mesquite,78,177,,2,5.4,,Colorado State,Rashard Higgins,2013
dt,"San Pablo, California",Contra Costa C.C.,78,320,,2,5.4,,Alabama A&M,Brandon King,2013
lb,"Mesquite, Texas",Horn,78,226,4.7,2,5.4,,Rice,D.J. Green,2013
wr,"Tifton, Georgia",Tift County,78,200,,0,,,Gardner-Webb,Donnell Tuff,2013
te,"Waxahachie, Texas",Kilgore J.C.,78,250,,2,5.4,,Kentucky,Steven Borden,2013
qb,"Signal Mountain, Tennessee",Signal Mountain,78,210,,3,5.5,,Kentucky,Reese Phillips,2013
ol,"Jackson, Mississippi",Jackson Academy,78,315,,2,5.4,,Mississippi State,Jamaal Clayborn,2013
ol,"Castle Rock, Colorado",Douglas County,78,310,,3,5.5,,Colorado State,Blake Nowland,2013
ath,"Hampton, Virginia",Hampton,65,170,,3,5.5,,Virginia Tech,Deon Newsome,2013
lb,"San Marcos, California",Mission Hills,78,200,,2,5.4,,Colorado State,Kiel Robinson,2013
lb,"Salisbury, Maryland",Wicomico High,78,195,,2,5.4,,Maryland,Derrick Hayward,2013
db,"Davenport, Iowa",Assumption,78,215,,0,,,Army,Nick Schebler,2013
ol,"Lakewood, Colorado",Bear Creek,78,265,5.3,2,5.4,,Colorado State,Jake Bennett,2013
te,"Oroville, California",Butte C.C.,78,250,,3,5.5,,Texas,Geoff Swaim,2013
db,"Suffolk, Virginia",Kings Fork,65,180,4.6,3,5.5,,Virginia Tech,Charles Clark,2013
db,"Lancaster, Texas",Lancaster,65,167,4.5,2,5.4,,Oklahoma,Dakota Austin,2013
lb,"Weed, California",College of the Siskiyous,78,220,,3,5.6,,Arkansas,Myke Tavarres,2013
ol,"Fort George G Meade, Maryland",Wilde Lake,78,285,5.0,3,5.5,,Maryland,Moise Larose,2013
rb,"Dodge City, Kansas",Dodge City,78,195,4.6,2,5.3,,Air Force,Parker Davis,2013
de,Wisconsin,Riverside University,78,230,,0,,,Army,Brennan Richmond,2013
ol,"South Bend, Indiana",South Bend Clay,78,292,,3,5.5,,Central Michigan,Shakir Carr,2013
db,"Wilmington, California",Los Angeles Harbor C.C.,78,200,,3,5.5,,San Jose State,Esston Al-Uqdah,2013
de,"West Palm Beach, Florida",Dwyer,78,250,,3,5.6,,Tennessee,Malik Brown,2013
de,"Gaffney, South Carolina",Gaffney,78,265,5.0,3,5.6,,Tennessee,Jaylen Miller,2013
db,"McCook, Nebraska",McCook,78,193,4.5,2,5.3,,Colorado State,Jake Schlager,2013
qb,"Sherman Oaks, California",Notre Dame,78,220,4.9,2,5.2,,Columbia,Kelly Hilinski,2013
wr,"Bellevue, Washington",Bellevue,65,173,,2,5.3,,Idaho,Reuben Mwehla,2013
ol,"Ponte Vedra, Florida",Ponte Vedra,78,255,4.9,3,5.5,,Virginia Tech,Kyle Chung,2013
db,"San Jose, California",Oak Grove,78,180,,3,5.5,,Colorado,Chidobe Awuzie,2013
ol,"Stone Mountain, Georgia",Stephenson,78,273,,2,5.2,,Western Carolina,Justin Haymes,2013
wr,"Peoria, Arizona",Sunrise Mountain,78,200,,3,5.5,,Colorado State,Elroy Masters,2013
lb,"Mesquite, Texas",West Mesquite,78,200,,2,5.4,,New Mexico State,Andre Thompson,2013
wr,"Dallas, Texas",Kimball,78,175,,3,5.5,,New Mexico State,Prentavious Morehead,2013
de,"Arlington Heights, Illinois",Prospect,78,230,,0,,,Army,Mike Houghton,2013
db,"Lincolndale, New York",Somers,65,190,,0,,,Army,Stefano Bicknese,2013
lb,"Washington, District of Columbia",Friendship Collegiate Academy,78,220,4.7,3,5.5,,Maryland,Jermaine Carter,2013
lb,"Waldorf, Maryland",Westlake,78,210,,3,5.5,,Wake Forest,Marquel Lee,2013
wr,"Westland, Michigan",John Glenn,78,185,4.4,3,5.6,,Michigan,Da'Mario Jones,2013
dt,"Miami, Florida",Miami Norland,78,235,,2,5.2,,Florida International,Akheem Barton,2013
db,"Santa Rosa, California",Santa Rosa J.C.,78,210,4.3,3,5.5,,Texas State,Brandon Jones,2013
de,"Scooba, Mississippi",East Mississippi C.C.,78,252,4.7,4,5.8,,Kentucky,Za'Darius Smith,2013
dt,"Jacksonville, Florida",Mandarin,78,275,5.0,3,5.5,,Maryland,Kingsley Opara,2013
ol,"Battle Creek, Michigan",Harper Creek,78,285,,2,5.4,,Western Michigan,Josh Bass,2013
rb,"Aurora, Illinois",Waubonsie Valley,65,187,,2,5.4,,Western Michigan,Austin Guido,2013
dt,"Opa Locka, Florida",Monsignor Pace,78,263,,2,5.4,,Western Michigan,Jamar Simpkins,2013
de,"Chicago, Illinois",Morgan Park,78,240,,3,5.6,,Western Michigan,Khairi Bailey,2013
k,"Dowagiac, Michigan",Dondero,65,195,4.8,0,,,Western Michigan,Brett Scanlon,2013
lb,"Santa Ana, California",Santa Ana C.C.,78,215,4.5,2,5.3,,Idaho,Marc Millan,2013
ol,"Mechanicsville, Virginia",Benedictine School,78,255,,0,,,Army,Ryan Henry,2013
rb,"St. Louis, Missouri",Christian Brothers College High,65,180,4.4,2,5.3,,Iowa,Jonathan Parker,2013
wr,"Tampa, Florida",Plant,78,175,,2,5.4,,Tulane,Tristan Cooper,2013
ol,"Delta, British Columbia",Notre Dame Regional Secondary,78,290,,0,,,Robert Morris,Riley Feenan,2013
ath,"Palmyra, Virginia",Fluvanna County,78,193,,0,,,Richmond,Dashon Tibbs,2013
de,"Fresno, California",Clovis North,78,250,,2,5.3,,Colorado State,Josh Lovingood,2013
wr,"La Jolla, California",La Jolla Country Day,78,180,,0,,,Idaho State,Sage Burmeister,2013
de,"Brooklyn, New York",ASA College,78,265,4.7,3,5.5,,Florida State,Desmond Hollin,2013
dt,"Portland, Oregon",Jesuit,78,275,4.9,3,5.5,,Oregon,Doug Brenner,2013
wr,"University City, Texas",Judson,78,195,,0,,,Army,Jermaine Adams,2013
dt,"Richmond, Virginia",Benedictine School,78,248,4.9,0,,,Navy,Austin Hague,2013
qb,"Heber City, Utah",Wasatch,78,220,4.8,2,5.2,,Idaho State,James Delacenserie,2013
ol,"Pago Pago, NA",Tafuna,78,270,,2,5.4,,Oregon State,Fred Lauina,2013
de,"Palm Desert, California",College of the Desert,78,270,4.8,3,5.5,,Oregon State,Lyndon Tulimasealii,2013
de,"Honolulu, Hawaii",Pac-Five,78,240,,3,5.5,,Oregon State,Titus Failauga,2013
de,"Riverside, California",Riverside C.C.,78,265,4.9,3,5.6,,Oregon State,Charlie Tuaau,2013
dt,"Ephraim, Utah",Snow College,78,315,5.1,3,5.6,,Oregon State,Siale Hautau,2013
dt,"Lancaster, California",Antelope Valley C.C.,78,290,,3,5.7,,Oregon State,Edwin Delva,2013
lb,"Houston, Texas",Houston Memorial,78,230,4.6,2,5.4,,Rice,Brian Womac,2013
lb,"San Antonio, Texas",Alamo Heights,78,212,4.5,2,5.3,,Rice,Nick Uretsky,2013
de,"Corinth, Texas",Lake Dallas,78,240,4.7,2,5.4,,Rice,Graysen Schantz,2013
dt,"Richmond, Texas",George Ranch High School,78,256,4.8,2,5.4,,Rice,Brad Luvender,2013
de,"Austin, Texas",Westwood,78,224,4.7,2,5.4,,Rice,Parker Hanusa,2013
db,"Mesquite, Texas",Mesquite,65,172,4.5,3,5.5,,Rice,Anthony Canady,2013
de,"Westlake Village, California",Westlake,78,250,,0,,,Brigham Young,Tomasi Laulile,2013
db,"Scottsbluff, Nebraska",Scottsbluff,65,175,4.4,0,,,South Dakota,Luke Worden,2013
ol,"Omaha, Nebraska",Creighton Prep,78,275,5.1,0,,,Northern Iowa,Lee Carhart,2013
de,"Bartlett, Illinois",Bartlett,78,245,,2,5.3,,Central Michigan,Chris Kantzavelos,2013
ol,"Crowley, Texas",Crowley,78,328,,2,5.2,,Florida International,Tim Thomas,2013
qb,"Massillon, Ohio",Washington,78,200,,3,5.5,,Oregon State,Kyle Kempt,2013
lb,"Thatcher, Arizona","",78,245,4.7,3,5.5,,New Mexico State,Larry Butler,2013
de,"Culver City, California",West Los Angeles C.C.,78,235,,0,,,Morgan State,Kaylyn Ayers,2013
wr,"Merced, California",Merced C.C.,78,185,,3,5.5,,South Alabama,Tyrell Vinson,2013
qb,"Newbury Park, California",Newbury Park,78,190,,2,5.4,,Air Force,Ben Okun,2013
ol,"Houston, Texas",Bellaire,78,275,5.2,3,5.5,,Nebraska,Dwayne Johnson,2013
lb,"Williamstown, New Jersey",Williamstown,78,205,,3,5.6,,Temple,Buddy Brown,2013
wr,"La Puente, California",Bishop Amat,65,175,,3,5.6,,UCLA,Darren Andrews,2013
lb,"Louisville, Kentucky",St. Xavier,78,217,,2,5.3,,Colorado State,Deonte Clyburn,2013
ath,"Dacula, Georgia",Dacula,65,185,,2,5.2,,Appalachian State,Marcus Cox,2013
rb,"Lake Arrowhead, California",Rim Of The World,65,173,,2,5.4,,Army,Jacob Taylor,2013
rb,"New Boston, Texas",New Boston,65,213,4.4,3,5.6,,Oregon State,Damien Haskins,2013
rb,"Spring Branch, Texas",Smithson Valley,78,225,,3,5.5,,Oregon State,Lawrence Mattison,2013
ol,"Aurora, Colorado",Gateway,78,260,,2,5.3,,Colorado State,Zack Golditch,2013
db,"Surprise, Arizona",Valley Vista,78,180,,0,,,Western Illinois,Myles Spearman,2013
db,"Chandler, Arizona",Basha,78,200,,0,,,Cornell,Justin Solomon,2013
lb,"Scottsdale, Arizona",Notre Dame Prep,78,205,,0,,,Yale,Duncan Morfitt,2013
lb,"Tempe, Arizona",Marcos De Niza,78,210,,0,,,Northern Arizona,Derek Craig,2013
dt,"Phoenix, Arizona",Desert Vista,65,275,,0,,,Southeast Missouri State,Zach Tamburo,2013
ol,"Mesa, Arizona",Red Mountain,78,250,,0,,,Air Force,Colin Marquez,2013
ol,"Chandler, Arizona",Chandler,78,250,,0,,,Northern Arizona,Tyler McClure,2013
ol,"Kingman, Arizona",Kingman Academy Of Learning,78,280,,0,,,Northern Arizona,Johnny Herrero,2013
ol,"Tucson, Arizona",Salpointe,78,270,,0,,,Youngstown State,Dylan Greenberg,2013
te,"Gilbert, Arizona",Campo Verde,78,230,,0,,,Northern Arizona,Bridger Rodoni,2013
rb,"Glendale, Arizona",Mountain Ridge,65,180,,0,,,Montana,Tre Favors,2013
rb,"Tucson, Arizona",Salpointe,65,180,,0,,,Brown,Johnny Pena,2013
de,"Charlotte, North Carolina",Charlotte Christian,78,240,4.8,2,5.2,,Colorado State,Adrian Robinson,2013
db,"Richmond, Texas",George Ranch High School,78,183,,2,5.3,,Wake Forest,Joshua Okonye,2013
db,"Charlotte, North Carolina",Vance,65,185,4.5,2,5.2,,Wake Forest,Jalen Latter,2013
k,"Miami, Florida",Miami Central,65,180,,2,5.4,,South Florida,Emilio Nadelman,2013
rb,"Durham, North Carolina",Hillside,65,181,4.5,3,5.5,,North Carolina,Khris Francis,2013
lb,"Lynden, Washington",Lynden,78,220,,2,5.3,,Army,Caleb Newman,2013
db,"Wilmington, Delaware",Charter School of Wilmington,65,190,4.4,3,5.6,,Maryland,Jarrett Ross,2013
lb,"Pflugerville, Texas",John B Connally,78,220,,2,5.4,,Oregon State,Darrell Songy,2013
db,"Murrieta, California",Murrieta Valley,78,185,,3,5.5,,Oregon State,Terin Solomon,2013
lb,"Palm Springs, California",Palm Springs,78,193,,3,5.5,,Oregon State,Michael Greer,2013
dt,"Perkinston, Mississippi",Gulf Coast C.C.,78,315,,3,5.7,,Georgia,Chris Mayes,2013
dt,"Chatham, Virginia",Hargrave Military Academy,78,310,5.2,4,5.8,,Georgia,John Atkins,2013
lb,"Dothan, Alabama",Dothan,78,210,,2,5.4,,Wake Forest,Julian Thomas-Jackson,2013
lb,"Mebane, North Carolina",Eastern Alamance,78,200,,3,5.5,,Wake Forest,Ali Lamot,2013
lb,"Beaverton, Oregon",Beaverton,78,218,4.7,2,5.3,,Colorado State,Evan Colorito,2013
dt,"Ventura, California",Ventura C.C.,78,280,,0,,,Kansas State,DeAndre Roberts,2013
ol,"Houston, Texas",Stratford,78,270,,3,5.5,,Oklahoma,Christian Daimler,2013
ol,"Mobile, Alabama",McGill Toolen,78,265,,2,5.4,,Navy,Harrison Louden,2013
lb,"Memphis, Tennessee",Memphis University School,78,226,4.7,3,5.5,,Wake Forest,Ford Howell,2013
lb,"Mesa, Arizona",Mesa C.C.,78,220,4.6,0,,,Cornell,Trent Cortazzo,2013
ol,"Fork Union, Virginia",Fork Union Military Academy,78,305,,2,5.3,,Syracuse,Jonathan Burton,2013
de,"Lake Worth, Florida",Lake Worth,78,260,4.9,3,5.6,,Wake Forest,James Looney,2013
rb,"Gibsonton, Florida",East Bay,78,198,,2,5.2,,Marshall,Brandon Byrd,2013
ol,"Houston, Texas",Cypress Ridge,78,285,,2,5.3,,Louisiana Tech,Chris Aye,2013
db,"Ellenwood, Georgia",Cedar Grove,78,180,4.5,2,5.3,,Minnesota,Daletavius McGhee,2013
qb,"Charlottesville, Virginia",Monticello,78,185,,0,,,James Madison,Jhalil Mosley,2013
ol,"San Marcos, California",Palomar C.C.,78,300,,0,,,UNLV,Doug Saeks,2013
lb,"Canoga Park, California",Canoga Park,78,194,4.7,0,,,New Mexico,Anthony Rios-Carlsen,2013
k,"Nashville, Tennessee",Hillsboro,78,190,,2,5.2,,Western Kentucky,Joe Occhipinti,2013
ath,"Redlands, California",Redlands,78,173,,3,5.5,,Oregon State,Walter Jones,2013
wr,"Rancho Cucamonga, California",Los Osos,65,165,,3,5.5,,Oregon State,Victor Bolden,2013
rb,"Kissimmee, Florida",Osceola,65,196,4.7,3,5.5,,South Florida,Stafon McCray,2013
rb,"Miami, Florida",Northwestern,65,200,,2,5.4,,South Florida,Darius Tice,2013
wr,"Lakewood, Washington",Lakes,78,197,4.5,2,5.2,,Colorado State,Sammie Long,2013
dt,"San Francisco, California",City College of San Francisco,78,290,,3,5.5,,Colorado State,LaRyan King,2013
rb,"Ephraim, Utah",Snow College,65,198,4.4,3,5.5,,Colorado State,Kapri Bibbs,2013
db,"Austin, Texas",Lake Travis,78,185,4.6,0,,,Columbia,Brock Kenyon,2013
te,"Brooklyn, New York",Poly Prep,78,220,,3,5.5,,Connecticut,Cameron Stapleton,2013
wr,Virginia,Midlothian,65,180,,0,,,Virginia Military,Taylor Stout,2013
wr,"Fort Lauderdale, Florida",St. Thomas Aquinas,78,160,4.6,3,5.5,,Cincinnati,Mark Barr,2013
ath,"Laguna Beach, California",Laguna Beach,78,200,4.3,3,5.5,,Nebraska,Drake Martinez,2013
rb,"Tullahoma, Tennessee",Tullahoma,65,180,4.5,2,5.2,,Tennessee Tech,Trey Burks,2013
te,"El Dorado Hills, California",Oak Ridge,78,200,,0,,,San Diego,Ross Dwelley,2013
ol,"Brooklyn, New York",ASA College,78,300,,3,5.6,,Alabama,Leon Brown,2013
wr,"Lufkin, Texas",Lufkin,78,185,,3,5.6,,Southern Methodist,JaBryce Taylor,2013
wr,"Atlanta, Georgia",Atlanta Sports Academy,65,170,,2,5.4,,Southern Methodist,Deion Sanders Jr.,2013
rb,"Corsicana, Texas",Navarro J.C.,78,225,,3,5.7,,Southern Methodist,Traylon Shead,2013
ol,"Pago Pago, NA",Fa'asao Marist High School,78,265,,2,5.2,,Southern Methodist,Jerry Saena,2013
wr,"Orange, Texas",West Orange-Stark,78,187,4.5,2,5.4,,Southern Methodist,J'Marcus Rhodes,2013
ol,"San Antonio, Texas",Alamo Heights,78,280,5.0,2,5.4,,Southern Methodist,Daniel McCarty,2013
ol,"Tucson, Arizona",Salpointe,78,270,5.1,2,5.4,,Southern Methodist,Travis Fister,2013
qb,"Yakima, Washington",Eisenhower,78,205,,3,5.6,,Southern Methodist,Kolney Cassel,2013
qb,"Charlotte, North Carolina",Country Day,78,190,4.7,2,5.4,,Wake Forest,Michael Radford,2013
rb,"Orlando, Florida",Olympia,65,165,4.5,3,5.5,,Wake Forest,John Armstrong,2013
de,"Renton, Washington",Hazen,78,260,4.9,2,5.3,,Air Force,Cody Moorhead,2013
qb,"Derby, Kansas",Derby,78,215,4.7,0,,,Southern Illinois,Chandler Shantz,2013
ol,"Richmond, Virginia",Mills E Godwin,78,300,5.2,3,5.5,,Virginia,Eric Tetlow,2013
wr,"Stephenville, Texas",Stephenville,78,185,,3,5.5,,Texas State,Brice Gunter,2013
db,"DeSoto, Texas",DeSoto,65,170,,2,5.3,,Texas State,Brandon McDowell,2013
ol,"Dripping Springs, Texas",Dripping Springs,78,290,,2,5.3,,Texas State,Jackson Hoskins,2013
db,"Woodland Hills, California",Pierce C.C.,65,195,4.4,2,5.3,,Texas State,Donta Clanton,2013
