position,location,school,height,weight,fourty,stars,rating,rank,institution,name,year
wr,"Spring, Texas",Westfield,78,199,4.6,3,5.7,69,Northwestern,Christian Jones,2011
lb,"Prichard, Alabama",Blount,78,198,4.5,3,5.6,69,Grambling State,Antonio Marsh,2011
wr,"Dayton, Ohio",Dunbar,78,180,,3,5.7,70,Michigan State,Roger Williamson,2011
lb,"Tonkawa, Oklahoma",Tonkawa,78,195,4.5,3,5.6,70,Kansas,Jake Love,2011
ol,"Abilene, Kansas",Abilene,78,300,5.2,3,5.6,70,Kansas State,Cody Whitehair,2011
ol,"Nowata, Oklahoma",Nowata,78,285,,3,5.6,71,Arkansas,Austin Beck,2011
wr,"Leroy, Alabama",Leroy,78,170,4.4,3,5.7,71,Auburn,Sammie Coates,2011
ath,"Tyler, Texas",John Tyler,65,165,4.5,3,5.6,50,TCU,David Bush,2011
wr,"Woodville, Mississippi",Wilkinson County,65,182,4.5,3,5.7,72,Mississippi State,Devin Fosselman,2011
ol,"Bay Minette, Alabama",Baldwin County,78,284,5.0,3,5.6,72,South Florida,David Simon,2011
lb,"Chanhassen, Minnesota",Holy Family Catholic,78,205,,3,5.6,72,Minnesota,Peter Westerhaus,2011
wr,"Ocean Springs, Mississippi",Ocean Springs,78,200,4.6,3,5.7,73,Mississippi State,Joseph Morrow,2011
ol,"Etiwanda, California",Etiwanda,78,290,,3,5.6,73,Oregon,Jamal Prater,2011
lb,"Orlando, Florida",Dr. Phillips,78,215,,3,5.6,73,Washington State,Darryl Monroe,2011
ol,"Sallisaw, Oklahoma",Sallisaw,78,280,,3,5.6,74,Tulsa,Garrett Gladd,2011
lb,"Galena Park, Texas",North Shore,78,190,,3,5.6,74,Houston,Derrick Mathews,2011
ath,"Albuquerque, New Mexico",La Cueva,78,195,,3,5.6,51,Texas Tech,Ronnie Daniels,2011
wr,"Spanish Fork, Utah",Spanish Fork,78,189,4.6,3,5.7,75,Utah,Travis Still,2011
ol,"Tustin, California",Tustin,78,300,,3,5.6,75,Arizona,Faitele Faafoi,2011
wr,"Maple Heights, Ohio",Maple Heights,65,147,4.5,3,5.7,76,Cincinnati,Shaquille Washington,2011
ol,"Sioux Falls, South Dakota",Washington,78,319,,3,5.6,76,Oklahoma,Derek Farniok,2011
wr,"Louisville, Kentucky",Ballard,78,180,4.5,3,5.7,77,Louisville,DeVante Parker,2011
ath,"High Point, North Carolina",Southwest Guilford,78,175,4.4,3,5.6,54,Wake Forest,Airyn Willis,2011
ol,"Stanwood, Washington",Stanwood,78,290,,3,5.6,77,Washington,Dexter Charles,2011
wr,"Morton, Mississippi",Morton,78,180,,3,5.7,78,Mississippi State,Taveze Calhoun,2011
ath,"Denver, Colorado",Denver East,65,182,4.6,3,5.6,55,Arizona State,Ezekiel Bishop,2011
wr,"Tampa, Florida",Jefferson,78,180,,3,5.6,79,South Florida,Andre Davis,2011
ath,"Memphis, Tennessee",Melrose,78,190,,3,5.6,56,Tennessee,Tino Thomas,2011
ol,"Richmond, Texas",Travis,78,263,5.6,3,5.6,79,TCU,Carter Wall,2011
wr,"Trotwood, Ohio",Trotwood-Madison,78,165,4.4,3,5.6,80,Wisconsin,A.J. Jordan,2011
ol,"Dallas, Georgia",East Paulding,78,295,,3,5.6,80,Miami (FL),Taylor Gadbois,2011
wr,"Tyrone, Georgia",Sandy Creek,78,185,4.6,3,5.6,81,Cincinnati,Alex Chisum,2011
wr,"Mesquite, Texas",Horn,65,170,4.5,3,5.6,82,Kansas,JaCorey Shepherd,2011
ath,"Colton, California",Colton,65,167,4.5,3,5.6,59,San Jose State,Tyler Ervin,2011
wr,"Lauderdale Lakes, Florida",Boyd Anderson,78,180,,3,5.6,83,Western Michigan,Jesse York,2011
wr,"Gadsden, Alabama",Gadsden City,78,190,4.5,3,5.6,84,Kentucky,Daryl Collins,2011
ath,"Naperville, Illinois",Naperville North,78,220,,3,5.6,61,Illinois,Matt LaCosse,2011
wr,"Monroe, North Carolina",Parkwood,78,195,4.5,3,5.6,85,Maryland,Marcus Leak,2011
ath,"Garden Grove, California",Pacifica,65,180,4.4,3,5.6,53,California,Joel Willis,2011
wr,"Greenville, South Carolina",Wade Hampton,78,173,,3,5.6,87,North Carolina State,Hakeem Flowers,2011
wr,"Daingerfield, Texas",Daingerfield,78,185,4.6,3,5.6,88,Tulsa,Keyarris Garrett,2011
wr,"Groton, Massachusetts",Lawrence Academy,78,190,4.5,3,5.6,90,Iowa,Marcus Grant,2011
wr,"Bradenton, Florida",Manatee,78,180,,3,5.6,91,Iowa State,Quenton Bundrage,2011
wr,"St. James, Louisiana",St. James,78,192,4.9,3,5.6,92,LSU,Alonzo Lewis,2011
wr,"Tampa, Florida",Jefferson,78,170,4.5,3,5.6,94,Cincinnati,Chris Moore,2011
wr,"Belle Glade, Florida",Glades Central,78,180,,3,5.6,95,Marshall,Davonte Allen,2011
wr,"Central, South Carolina",D. W. Daniel,78,175,4.6,3,5.6,96,East Carolina,Antonio Cannon,2011
wr,"Cedar Hill, Texas",Cedar Hill,78,185,4.4,3,5.6,97,Rice,Lovett Gibson,2011
wr,"Fresno, California",Central East,78,175,,3,5.6,98,Oregon,B.J. Kelley,2011
wr,"Mesquite, Texas",Horn,65,157,4.4,3,5.6,99,Texas Tech,Jakeem Grant,2011
wr,"Abilene, Texas",Abilene,65,165,4.5,3,5.6,100,Southern Methodist,Ronnell Sims,2011
rb,"Wilmington, Delaware",Charter School of Wilmington,78,200,4.4,2,5.3,,Maryland,Brandon Ross,2011
wr,"Orchard Lake, Michigan",St. Mary's,78,190,,3,5.5,,Penn State,Allen Robinson,2011
rb,"Tulsa, Oklahoma",Booker T. Washington,65,190,,2,5.4,,Pittsburgh,Isaac Bennett,2011
dt,"Fuquay-Varina, North Carolina",Fuquay Varina,78,315,,3,5.5,,North Carolina,Shawn Underwood,2011
qb,"Gardena, California",Junipero Serra,78,200,,3,5.5,,Southern Methodist,Conner Preston,2011
wr,"Griffin, Georgia",Griffin,78,185,,3,5.6,,Kentucky,Nile Daniel,2011
de,"Fork Union, Virginia",Fork Union Military Academy,78,240,,0,,,Kentucky,Travaughn Paschal,2011
dt,"Harriman, Tennessee",Harriman,78,280,,3,5.5,,Kentucky,Shaq Love,2011
ol,"Quincy, Illinois",Quincy Notre Dame,78,295,,2,5.2,,Army,Matt Hugenberg,2011
ath,"Solon, Ohio",Solon,78,180,4.5,2,5.2,,Kent State,Chris Humphrey,2011
wr,"Venice, Florida",Venice,65,165,4.5,2,5.2,,Kent State,Josh Boyle,2011
ol,"Aldine, Texas",Nimitz,78,250,,2,5.4,,Texas State,Stephan Jacobs,2011
db,"Loganville, Georgia",Grayson,65,198,4.6,0,,,Mississippi,Denzel Nkemdiche,2011
db,"Houston, Texas",Lamar,78,185,,0,,,Army,Brandon Fusilier-Jeffires,2011
db,"New Orleans, Louisiana",O. Perry Walker,78,190,4.5,3,5.5,,Arizona,Cortez Johnson,2011
ath,"Olney, Maryland",Good Counsel,78,192,4.6,2,5.1,,New Mexico,Zach Dancel,2011
te,"Lincoln, Nebraska",Southeast,78,250,4.6,2,5.3,,Nebraska,David Sutton,2011
dt,"Fort Scott, Kansas",Fort Scott C.C.,78,300,,3,5.5,,New Mexico,Rod Davis,2011
lb,"Ephraim, Utah",Snow College,78,240,4.5,3,5.5,,Arkansas,Robert Atiga,2011
ol,"Glendora, California",Citrus C.C.,78,305,5.1,3,5.5,,Arkansas,Chris Stringer,2011
rb,"Pearland, Texas",Pearland,65,161,,2,5.4,,West Virginia,Dustin Garrison,2011
rb,"Yuma, Arizona",Arizona Western C.C.,65,180,4.5,3,5.6,,East Carolina,Reggie Bullock,2011
dt,"Fullerton, California",Fullerton C.C.,78,280,5.0,3,5.6,,Mississippi,Uriah Grant,2011
db,"Fullerton, California",Fullerton C.C.,78,215,4.4,3,5.6,,Mississippi,Aaron Garbutt,2011
lb,"San Mateo, California",College of San Mateo,78,230,,0,,,Southern Miss,Brandon Francesconi,2011
te,"Hoover, Alabama",Spain Park,78,230,,2,5.4,,Tulane,Josh Drum,2011
wr,"Zionsville, Indiana",Zionsville,78,190,,3,5.5,,Purdue,Shane Mikesky,2011
qb,"Eden Prairie, Minnesota",Eden Prairie,78,215,4.8,3,5.5,,West Virginia,Brian Athey,2011
db,"Temecula, California",Chaparral,65,180,,3,5.5,,San Diego State,Darius Guillory,2011
db,"Mesquite, Texas",North Mesquite,78,198,4.5,3,5.5,,Iowa State,Jared Brackens,2011
wr,"Bastrop, Texas",Bastrop,65,180,,2,5.2,,Colorado State,Robert Nunn,2011
wr,"Los Angeles, California",Venice,78,215,4.6,3,5.5,,San Diego State,Larry Clark,2011
wr,"San Mateo, California",College of San Mateo,78,190,4.4,4,5.8,,Oregon,Rahsaan Vaughn,2011
de,"Alcoa, Tennessee",Alcoa,78,215,,2,5.2,,Kentucky,Darrell Warren,2011
wr,"Lithonia, Georgia",Martin Luther King,65,170,,3,5.6,,Kentucky,Demarco Robinson,2011
de,"Charlotte, North Carolina",North Carolina Tech,78,245,,2,5.4,,Kentucky,Farrington Huguenin,2011
db,"Louisville, Kentucky",St. Xavier,65,170,4.4,3,5.5,,Kentucky,Daylen Hall,2011
te,"Paducah, Kentucky",Tilghman,78,220,,3,5.6,,Kentucky,Josh Forrest,2011
te,"Irwinton, Georgia",Wilkinson County,78,220,4.7,3,5.6,,Kentucky,Alvin Dupree,2011
de,"Milan, Tennessee",Milan,78,255,,3,5.5,,Kentucky,Christian Coleman,2011
wr,"Mobile, Alabama",Davidson,78,200,4.4,3,5.5,,Kentucky,Rashad Cunningham,2011
ol,"Pensacola, Florida",Catholic,78,305,5.3,3,5.5,,Kentucky,James Elliott,2011
lb,"Emonds, Washington",Woodway,78,202,4.6,2,5.4,,Wyoming,Zack Berg,2011
dt,"Cincinnati, Ohio",Withrow,78,300,,3,5.5,,Cincinnati,Brandon Mitchell,2011
db,"Houston, Texas",North Shore,65,157,,3,5.5,,Oklahoma State,Miketavius Jones,2011
wr,"Mesa, Arizona",Mesa C.C.,65,175,,0,,,Idaho,Maurice Trotter,2011
lb,"Valley Glen, California",Los Angeles Valley C.C.,78,210,4.6,0,,,Colorado State,Brent Williams,2011
de,"Tyler, Texas",Tyler J.C.,78,235,,3,5.5,,Marshall,Terry Franklin,2011
rb,"Lakeland, Florida",Lakeland,65,170,,3,5.5,,Marshall,Steward Butler,2011
ath,"Spartanburg, South Carolina",Spartanburg,78,197,,3,5.5,,Marshall,Conelius Jones,2011
ol,"Norwalk, California",Cerritos C.C.,78,295,5.0,3,5.7,,Michigan State,Fou Fonoti,2011
de,"Baltimore, Maryland",Boys Latin School,78,245,5.3,3,5.5,,Virginia,Marco Jones,2011
qb,"Keller, Texas",Faith Christian,78,185,4.6,2,5.4,,Oregon State,Peter Ashton,2011
db,"Rancho Cucamonga, California",Chaffey C.C.,78,210,4.5,4,5.8,,Nebraska,Daimion Stafford,2011
wr,"Alpharetta, Georgia",Chattahoochee,78,175,4.5,3,5.5,,Arkansas,Kane Whitehurst,2011
db,"London, Ontario",St. Thomas Aquinas,78,217,4.4,3,5.5,,Arkansas,Brett Weir,2011
lb,"Salinas, California",Hartnell C.C.,65,255,4.7,2,5.4,,Arkansas,Kiero Small,2011
te,"Dallas, Texas",Seagoville,78,250,4.8,3,5.6,,Arkansas,Andrew Peterson,2011
ol,"Glendora, California",Citrus C.C.,78,325,5.0,3,5.6,,Arkansas,Jason Peacock,2011
wr,"Forrest City, Arkansas",Forrest City,78,180,4.5,3,5.6,,Arkansas,Davyon McKinney,2011
de,"Lufkin, Texas",Lufkin,78,220,5.0,3,5.5,,Arkansas,Darrell Kelly-Thomas,2011
lb,"Phoenix, Arizona",Phoenix C.C.,78,220,,3,5.5,,Arkansas,Alonzo Highsmith,2011
lb,"Scottsdale, Arizona",Saguaro,78,235,4.6,3,5.6,,Arkansas,Brock Haman,2011
ath,"Bainbridge, Georgia",Bainbridge,65,178,,3,5.5,,Arkansas,Rohan Gaines,2011
de,"Huntsville, Alabama",Columbia,78,240,4.8,3,5.5,,Arkansas,Trey Flowers,2011
de,"Irving, Texas",Irving,78,227,4.9,3,5.6,,Arkansas,Horace Arkadie,2011
de,"Palo Alto, California",Palo Alto,78,240,,3,5.6,,Stanford,Kevin Anderson,2011
db,"Hoover, Alabama",Hoover,65,180,4.6,0,,,Sacred Heart,Preston Sanford,2011
db,"Neptune, New Jersey",Neptune,65,191,4.4,3,5.6,,Rutgers,Charles Davis,2011
wr,"Torrance, California",El Camino C.C.,78,195,,2,5.2,,Pittsburgh,Josh Brinson,2011
de,"Torrington, Connecticut",Torrington,78,242,4.9,2,5.4,,Iowa,Dean Tsopanides,2011
ol,"Cordova, Tennessee",Evangelical Christian School,78,277,5.0,3,5.5,,Vanderbilt,Spencer Pulley,2011
ol,"Phoenix, Arizona",Phoenix C.C.,78,310,,0,,,Montana,Logan Hines,2011
ol,"Phoenix, Arizona",Phoenix C.C.,78,315,,0,,,Montana,Jordan Hines,2011
dt,"El Dorado, Kansas",Butler County C.C.,78,310,,3,5.5,,Texas Tech,Dennell Wesley,2011
de,"Raymond, Mississippi",Hinds C.C.,78,260,,4,5.8,,Texas Tech,Leon Mackey,2011
rb,"Alfred, New York",Alfred State C.C.,65,190,4.5,0,,,Temple,Xavier Makell,2011
k,"San Diego, California",Francis Parker,78,210,,2,5.3,,Michigan,Matt Wile,2011
ol,"Tampa, Florida",Plant,78,315,5.4,3,5.5,,Michigan,Tony Posada,2011
wr,"Lakeland, Florida",Lakeland,78,161,,0,,,UAB,Theodore Wright,2011
dt,"Spring, Texas",Klein Oak,78,265,,3,5.6,,TCU,Jon Lewis,2011
rb,"Ft. Lauderdale, Florida",Dillard,78,185,4.5,2,5.4,,Wagner,Otis Wright,2011
wr,"Chatham, Virginia",Hargrave Military Academy,78,195,,4,5.9,,Clemson,Martavis Bryant,2011
ol,"Wahpeton, North Dakota",North Dakota State College of Science,78,355,,0,,,Toledo,Chase Nelson,2011
de,"Montreal, Quebec",Vieux,78,260,,3,5.5,,Boston College,Mehdi Abdesmad,2011
ol,"Valley Glen, California",Los Angeles Valley C.C.,78,310,,0,,,Western Michigan,Kasimili Uitalia,2011
rb,"Independence, Kansas",Independence C.C.,78,220,4.5,3,5.5,,Indiana,Stephen Houston,2011
te,"Ephraim, Utah",Snow College,78,245,4.6,3,5.5,,Arizona,Drew Robinson,2011
k,"Ventura, California",Ventura C.C.,65,195,,2,5.3,,Arizona,Kyle Dugandzic,2011
ol,"Glendora, California",Citrus C.C.,78,290,5.1,2,5.4,,Arizona,Addison Bachman,2011
ol,"Glendora, California",Citrus C.C.,78,320,,0,,,UCLA,Albert Cid,2011
k,"Valparaiso, Indiana",Valparaiso,78,180,,2,5.3,,Penn State,Sam Ficken,2011
db,"Fort Lauderdale, Florida",University School,65,175,4.6,3,5.5,,Wisconsin,Devin Gaulden,2011
lb,"Fort Lauderdale, Florida",University School,78,205,,3,5.5,,Texas Tech,Justin Cooper,2011
lb,"Brenham, Texas",Blinn C.C.,78,233,4.5,3,5.7,,Oklahoma State,Alex Elkins,2011
ath,"Dallas, Texas",Lake Highlands,78,199,4.6,3,5.5,,Oklahoma State,Desmond Roland,2011
wr,"Alma, Arkansas",Alma,78,170,4.4,3,5.5,,Oklahoma State,Isaac McCoy,2011
k,"Lexington, Kentucky",Lafayette,78,230,4.9,2,5.3,,Oklahoma State,Matt Green,2011
wr,"Mustang, Oklahoma",Mustang,65,158,4.8,3,5.6,,Oklahoma State,David Glidden,2011
ath,"Richardson, Texas",Richardson,78,210,,2,5.4,,Oklahoma State,Torrance Carr,2011
lb,"North Richland Hills, Texas",Richland,78,200,4.6,3,5.5,,Oklahoma State,Nico Ornelas,2011
dt,"Katy, Texas",Faith West Academy,78,275,,2,5.2,,Oklahoma State,Mike Mustafa,2011
db,"Glenpool, Oklahoma",Glenpool,78,185,,3,5.5,,Oklahoma State,Isaac Maselera,2011
ath,"McKinney, Texas",McKinney Boyd,65,162,4.4,3,5.5,,Oklahoma State,Jonovan Griffin,2011
db,"Culver City, California",Culver City,65,160,4.6,0,,,North Dakota,Chris Brown,2011
db,"Towson, Maryland",Calvert Hall,78,198,4.6,3,5.5,,Penn State,Adrian Amos,2011
k,"Brentwood, Tennessee",Brentwood Academy,78,200,,2,5.2,,Maryland,Nathan Renfro,2011
rb,"Glendale, Arizona",Glendale C.C.,65,190,,0,,,Western Carolina,Mike Vaughn,2011
rb,"Katy, Texas",Katy,65,215,,3,5.5,,Illinois,Donovonn Young,2011
de,"El Paso, Texas",El Dorado,78,240,,0,,,Army,Alberto Barrios,2011
lb,"Somerset, Wisconsin",Somerset,78,230,,0,,,Army,Isaac Neumann,2011
ol,"Rockport, Maine",Camden Hills Regional,78,275,,0,,,Army,Taylor Harrison,2011
qb,"Modesto, California",Modesto C.C.,78,215,4.4,0,,,Nevada,Devin Combs,2011
rb,"Harrisonburg, Virginia",Harrisonburg,78,200,4.5,3,5.5,,Virginia Tech,Michael Holmes,2011
dt,"Brooklyn, New York",ASA College,78,315,5.0,3,5.7,,Mississippi,Gilbert Pena,2011
db,"Norwalk, California",Cerritos C.C.,78,215,4.4,4,5.8,,Utah,Keith McGill,2011
ath,"Iowa Park, Texas",Iowa Park,65,185,4.4,2,5.3,,Colorado State,Lee Clubb,2011
dt,"Dallas, Texas",A Maceo Smith,78,315,5.0,3,5.5,,Houston,Keithen English,2011
db,"Summit, Mississippi",Southwest Mississippi C.C.,65,170,,3,5.5,,Tulsa,J.D. Ratliff,2011
ol,"Tulsa, Oklahoma",Memorial,78,289,5.5,3,5.5,,Tulsa,Garrett Stafford,2011
db,"Wesson, Mississippi",Copiah-Lincoln C.C.,65,180,4.3,3,5.6,,Mississippi,Wesley Pendleton,2011
db,"Brooklyn, New York",ASA College,65,195,4.5,3,5.6,,Mississippi,Ivan Nicholas,2011
qb,"Council Bluffs, Iowa",Iowa Western C.C.,78,225,4.8,3,5.6,,Mississippi,Zack Stoudt,2011
de,"Rancho Cucamonga, California",Chaffey C.C.,78,250,,3,5.7,,Nebraska,Joseph Carter,2011
wr,"New Berlin, New York",Milford Academy,78,200,,3,5.7,,Syracuse,Dyshawn Davis,2011
ol,"Vista, California",Vista,78,295,,3,5.6,,Colorado,Alex Kelley,2011
rb,"Naperville, Illinois",Joliet Catholic,65,169,4.6,3,5.5,,Illinois,Josh Ferguson,2011
k,"Knoxville, Tennessee",Catholic,78,205,,2,5.1,,Baylor,Spencer Roth,2011
de,"Tampa, Florida",Gaither,78,215,,3,5.5,,Cincinnati,Chad Hannah,2011
dt,"Boca Raton, Florida",West Boca Raton,78,265,,2,5.4,,Miami (FL),Corey King,2011
dt,"Scranton, Pennsylvania",Lackawanna C.C.,78,345,5.3,0,,,Miami (FL),Darius Smith,2011
ol,"Ventura, California",Ventura C.C.,78,290,,0,,,Colorado,Brad Cotner,2011
k,"North Hollywood, California",Harvard Westlake,65,190,,2,5.3,,Colorado,Will Oliver,2011
lb,"Kilgore, Texas",Kilgore J.C.,78,230,4.5,0,,,Colorado State,Cordarius Golston,2011
db,"Tampa, Florida",Alonso,65,160,,2,5.4,,Connecticut,Tyree Clark,2011
dt,"Raleigh, North Carolina",Wakefield,78,255,,0,,,Army,Will Butler,2011
qb,"El Dorado, Arkansas",El Dorado,78,196,4.7,2,5.4,,Memphis,Taylor Reed,2011
k,"Moorpark, California",Moorpark C.C.,78,200,,3,5.5,,Miami (FL),Dalton Botts,2011
db,"Hollywood, Florida",Hollywood Hills,78,195,,0,,,Miami (FL),Thurston Armbrister,2011
de,"Fayetteville, North Carolina",Jack Britt,78,211,,0,,,Army,R.J. Kaiser,2011
lb,"Plano, Texas",Plano West,78,240,4.8,3,5.5,,California,Nathan Broussard,2011
lb,"West Chester, Pennsylvania",Westchester Henderson,78,225,4.6,2,5.4,,Rutgers,Myles Jackson,2011
qb,"Manalapan, New Jersey",Manalapan,78,205,4.9,3,5.5,,Rutgers,Mike Bimonte,2011
ol,"Shaker Heights, Ohio",Shaker Heights,78,295,,3,5.6,,Ohio State,Antonio Underwood,2011
ol,"Cumming, Georgia",Pinecrest Academy,78,185,4.8,2,5.2,,Ohio State,Bryce Haynes,2011
te,"Duncan, South Carolina",Byrnes,78,195,,2,5.3,,Coastal Carolina,Craig Weick,2011
de,"Fairview, Pennsylvania",Fairview,78,225,,3,5.5,,Penn State,Jordan Kerner,2011
ath,"Tunica, Mississippi",Rosa Ft,78,216,4.5,3,5.5,,Mississippi State,Benardrick McKinney,2011
wr,"Burke, Virginia",Lake Braddock,78,190,4.6,2,5.3,,Penn State,Matt Zanellato,2011
te,"Point Pleasant Boro, New Jersey",Point Pleasant Borough,78,230,,3,5.5,,Virginia Tech,Ryan Malleck,2011
db,"Norco, California",Norco,65,180,,2,5.4,,Colorado,Gregory Henderson,2011
de,"El Dorado, Kansas",Butler County C.C.,78,244,,3,5.5,,Washington State,Ian Knight,2011
db,"Stone Mountain, Georgia",Stephenson,65,170,4.5,3,5.5,,Connecticut,David Stevenson,2011
dt,"Council Bluffs, Iowa",Iowa Western C.C.,78,305,,3,5.5,,West Virginia,Shaq Rowell,2011
wr,"Fort Scott, Kansas",Fort Scott C.C.,65,185,,3,5.5,,Minnesota,Malcolm Moulton,2011
qb,"Manvel, Texas",Manvel,78,210,4.6,2,5.3,,Minnesota,Dexter Foreman,2011
de,"Muskegon, Michigan",Muskegon,78,265,4.9,3,5.5,,Michigan State,Damon Knox,2011
te,"Washington, District of Columbia",H. D. Woodson,78,241,4.8,2,5.4,,Virginia Tech,Darius Redman,2011
db,"College Park, Georgia",Woodward Academy,78,178,,2,5.4,,Connecticut,Andrew Adams,2011
ath,"Lynchburg, Virginia",Liberty Christian Academy,78,175,,3,5.5,,Virginia Tech,Demitri Knowles,2011
wr,"Lawton, Oklahoma",Lawton,78,186,4.4,3,5.6,,Oregon State,Tyrequek Zimmerman,2011
rb,"Mexia, Texas",Mexia,78,194,,3,5.5,,Purdue,Doug Gentry,2011
ath,"Kingfisher, Oklahoma",Kingfisher,78,180,,2,5.3,,Tulsa,Derek Patterson,2011
qb,"Brenham, Texas",Blinn C.C.,78,228,4.6,3,5.6,,Kansas State,Justin Tuggle,2011
ath,"Fork Union, Virginia",Fork Union Military Academy,78,190,,3,5.7,,Rutgers,Tejay Johnson,2011
ath,"Rosenberg, Texas",Lamar Consolidated,65,165,4.4,0,,,Colorado,D.D. Goodson,2011
rb,Illinois,Whitney Young,78,207,,2,5.2,,Army,Terrence Baggett,2011
rb,"St. Louis, Missouri",Parkway South Sr,65,185,,2,5.2,,Army,Lawrence Scott,2011
wr,"Westlake Village, California",Westlake,78,190,4.5,3,5.5,,Colorado,Nelson Spruce,2011
ol,"Eads, Tennessee",Briarcrest Christian,78,293,,3,5.5,,Georgia,Hunter Long,2011
dt,"Perkinston, Mississippi",Gulf Coast C.C.,78,340,,4,5.9,,Georgia,Johnathan Jenkins,2011
ol,"Jacksonville, Florida",Bolles,78,255,5.3,2,5.2,,Georgia,Nathan Theus,2011
db,"Fort Scott, Kansas",Fort Scott C.C.,65,190,4.4,0,5.8,,Baylor,Joe Williams,2011
db,"Jacksonville, Florida",First Coast,78,180,,0,,,Western Carolina,Terrence Green,2011
dt,"Parlin, New Jersey",Sayreville War Memorial,78,270,,3,5.5,,Rutgers,Daryl Stephenson,2011
qb,"Middle Village, New York",Christ The King,78,186,,3,5.5,,Syracuse,Terrell Hunt,2011
dt,"Broken Arrow, Oklahoma",Broken Arrow,78,265,,2,5.3,,Tulsa,Nick Hall,2011
ol,"Sachse, Texas",Sachse,78,323,5.2,3,5.5,,Southern Methodist,Kris Weeks,2011
db,"Beatrice, Nebraska",Beatrice,78,181,4.4,3,5.5,,Nebraska,Daniel Davie,2011
wr,"DeSoto, Texas",DeSoto,78,176,4.4,2,5.4,,Colorado,Austin Vincent,2011
lb,"Euless, Texas",Trinity,78,197,4.6,3,5.6,,Southern Methodist,Jonathan Yenga,2011
ol,"Collinsville, Mississippi",West Lauderdale,78,248,,3,5.5,,Mississippi State,Daniel Knox,2011
rb,"Pacific Palisades, California",Palisades,65,200,4.5,3,5.5,,Colorado,Malcolm Creer,2011
ath,"Wetumpka, Alabama",Wetumpka,78,189,4.5,3,5.5,,Georgia Tech,Jamal Golden,2011
rb,"Chatham, Virginia",Hargrave Military Academy,65,191,4.5,3,5.5,,Mississippi State,Derrick Milton,2011
rb,"Dallas, Texas",Kimball,65,178,4.5,0,,,Grambling State,Daveon Johnson,2011
ol,"Braintree, Massachusetts",Thayer Academy,78,260,,2,5.4,,Connecticut,Paul Nwokeji,2011
db,"Salisbury, North Carolina",Salisbury,65,185,4.6,3,5.6,,North Carolina,Darien Rankin,2011
wr,"Brentwood, Tennessee",Brentwood Academy,65,160,4.5,0,,,Tennessee State,Weldon Garlington,2011
wr,"Brentwood, Tennessee",Brentwood Academy,65,180,,0,,,Tennessee Tech,Josh Pleasant,2011
dt,"San Francisco, California",City College of San Francisco,78,275,,2,5.4,,Kansas State,Darryl Blackmon,2011
db,"Somerset, Texas",Somerset,78,200,4.5,2,5.4,,Colorado,Will Harlos,2011
db,"San Francisco, California",City College of San Francisco,65,180,4.5,3,5.6,,Kansas State,Allen Chapman,2011
dt,"Wesson, Mississippi",Copiah-Lincoln C.C.,78,275,,3,5.6,,Kansas State,Bo Tillman,2011
dt,"Washington, District of Columbia",Ballou,78,308,,3,5.6,,Kansas State,Lamonte Clark,2011
lb,"Woodstock, Georgia",Etowah High School,78,230,,3,5.5,,Tennessee,Christian Harris,2011
wr,"DeSoto, Texas",DeSoto,78,180,4.6,0,,,Fordham,Samuel Ajala,2011
dt,"Phenix City, Alabama",Central-Phenix,78,275,,2,5.3,,Western Kentucky,Bryan Shorter,2011
dt,"Delray Beach, Florida",Atlantic,78,275,,2,5.4,,Virginia Tech,Luther Maddy,2011
wr,"Charlotte, North Carolina",Mallard Creek,78,175,4.4,2,5.4,,Virginia Tech,Kevin Asante,2011
ol,"Tampa, Florida",Jefferson,78,297,,2,5.4,,Western Kentucky,Delryn Wilson,2011
rb,"Lynchburg, Virginia",Brookville,65,173,4.5,2,5.4,,Connecticut,Deshon Foxx,2011
db,"Lake Mary, Florida",Lake Mary,65,170,4.4,3,5.5,,Kansas,Chris Robinson,2011
ol,"Friendswood, Texas",Friendswood,78,313,5.1,3,5.5,,Texas A&M,Ben Compton,2011
k,"Charlotte, North Carolina",Myers Park,78,180,,2,5.3,,North Carolina,Miller Snyder,2011
de,"Atlanta, Georgia",Maynard Jackson,78,240,,3,5.6,,Louisville,Lorenzo Mauldin,2011
lb,"Mechanicsburg, Pennsylvania",Cumberland Valley,78,210,4.5,3,5.5,,Rutgers,Kevin Snyder,2011
ol,"Hutchinson, Kansas",Hutchinson C.C.,78,315,5.2,3,5.6,,Kansas State,Shaun Simon,2011
rb,"Washington, District of Columbia",Friendship Collegiate Academy,65,180,4.5,3,5.5,,Pittsburgh,Malcolm Crockett,2011
db,"Forestville, Maryland",Bishop McNamara,78,195,4.5,3,5.5,,Iowa,Nicholas Law,2011
rb,"Moultrie, Georgia",Colquitt County,65,160,,2,5.2,,Louisiana Tech,Tevin King,2011
qb,"Ventura, California",Ventura C.C.,78,200,4.5,3,5.6,,Washington,Antavius Sims,2011
ath,"Hutchinson, Kansas",Hutchinson C.C.,65,212,,3,5.6,,Kansas State,Angelo Pease,2011
wr,"Longview, Texas",Longview,78,215,,3,5.5,,Texas Tech,LaDarrin Robertson,2011
ol,"Coldspring, Texas",Coldspring,78,270,,3,5.5,,Texas Tech,Matt Wilson,2011
lb,"Scranton, Pennsylvania",Lackawanna C.C.,78,230,4.6,2,5.2,,North Carolina,Fabby Desir,2011
