position,location,school,height,weight,fourty,stars,rating,rank,institution,name,year
wr,"Rochester, Pennsylvania",Rochester,78,182,4.5,3,5.7,53,Penn State,Derek Moye,2007
te,"Tucker, Georgia",Tucker,78,250,4.8,3,5.5,53,Arkansas,Brandon Lampkin,2007
ath,"Ashland, Virginia",Patrick Henry,65,170,4.6,3,5.6,53,Virginia Tech,D.J. Thomas,2007
dt,"Cincinnati, Ohio",Withrow,78,285,5.2,3,5.5,53,Illinois,Daryle Ballew,2007
lb,"Pensacola, Florida",Woodham,78,195,4.6,3,5.5,53,UCF,Lawrence Young,2007
rb,"Jacksonville, Florida",Andrew Jackson,65,177,4.5,3,5.5,53,Illinois,Troy Pollard,2007
dt,"Aledo, Texas",Aledo,78,271,4.8,3,5.5,54,Texas,Michael Wilcoxon,2007
wr,"Oklahoma City, Oklahoma",Millwood,78,163,,3,5.7,54,Texas Tech,Tramain Swindall,2007
rb,"Santa Ana, California",Mater Dei,65,196,,3,5.5,54,Oregon State,Ahmed Mokhtar,2007
de,"Loganville, Georgia",Grayson,78,240,4.7,3,5.5,54,Colorado,Conrad Obi,2007
te,"Delta, British Columbia",Sands,78,227,4.8,3,5.5,54,Washington State,Tyson Pencer,2007
ol,"New Orleans, Louisiana",O. Perry Walker,78,220,5.3,3,5.6,54,Oklahoma,Alex Williams,2007
lb,"Wichita, Kansas",Bishop Carroll,78,205,4.4,3,5.5,54,Kansas State,Kevin Rohleder,2007
ol,"Enid, Oklahoma","",78,285,,3,5.5,54,Oklahoma,Kody Cooke,2007
db,"Greensburg, Pennsylvania",Greensburg Central Catholic,65,185,4.4,3,5.6,54,Syracuse,Max Suter,2007
ath,"Middletown, Ohio",Middletown,65,169,4.4,3,5.6,54,Wake Forest,Skylar Jones,2007
db,"Rancho Cucamonga, California",Rancho Cucamonga,65,173,4.5,3,5.5,54,Brigham Young,G Pittman,2007
ath,"Sierra Vista, Arizona",Buena,65,161,4.6,3,5.6,55,Arizona,Devin Veal,2007
wr,"Cairo, Georgia",Cairo,78,180,4.6,3,5.6,55,Florida State,Cameron Wade,2007
rb,"Danville, California",San Ramon Valley,65,206,4.6,3,5.5,55,Nebraska,Roy Helu,2007
te,"Winter Springs, Florida",Winter Springs,78,224,4.8,3,5.5,55,Boston College,Lars Anderson,2007
db,"Houston, Texas",Jersey Village,65,165,,3,5.5,55,Oklahoma State,Jacoby Reed,2007
dt,"Miramar, Florida",Everglades,78,251,5.2,3,5.5,55,Wake Forest,Uriah Grant,2007
ol,"Denver, Colorado",Mullen,78,270,5.2,3,5.5,55,Colorado,Shawn Daniels,2007
ol,"Hoboken, New Jersey",Hoboken,78,350,5.4,3,5.6,55,Maryland,Bearthur Johnson,2007
lb,"Corona, California",Corona,65,191,4.8,3,5.5,56,Colorado,Nate Vaiomounga,2007
db,"Newark, New Jersey",Pennington Prep,65,180,4.6,3,5.6,56,Maryland,Dominique Herald,2007
ath,"Temecula, California",Chaparral,65,175,4.5,3,5.6,56,Oregon,Talmadge Jackson,2007
dt,"Westlake Village, California",Westlake,78,300,4.9,3,5.5,56,Washington,Tyrone Duncan,2007
db,"Copperas Cove, Texas",Copperas Cove,78,173,4.5,3,5.5,56,Wisconsin,Mario Goins,2007
ol,"Cedar Hill, Texas",Cedar Hill,78,310,5.6,3,5.5,56,Baylor,John Jones,2007
de,"Little Rock, Arkansas",Catholic,78,255,4.9,3,5.5,56,Arkansas,Jake Bequette,2007
wr,"New Orleans, Louisiana",O. Perry Walker,78,175,4.4,3,5.6,56,Oklahoma,Tyler Stradford,2007
ol,"Cincinnati, Ohio",Anderson,78,295,5.3,3,5.6,56,Louisville,Mark Wetterer,2007
db,"Dallas, Texas",Woodrow Wilson,65,175,4.5,3,5.5,57,TCU,Greg McCoy,2007
db,"Mobile, Alabama",B. C. Rain,65,185,4.8,3,5.5,57,Alabama,Elliott McGaskin,2007
ath,"Glendale, Arizona",Apollo,78,180,4.5,3,5.6,57,Nebraska,Prince Amukamara,2007
ol,"Milwaukee, Wisconsin",Milwaukee Riverside Univ,78,300,5.0,3,5.6,57,Miami (OH),Brandon Brooks,2007
dt,"Fredericksburg, Virginia",Massaponax,78,258,5.0,3,5.5,57,Virginia,Anthony Mihota,2007
ol,"Norco, California",Norco,78,270,5.1,3,5.5,57,Arizona State,Adam Tello,2007
wr,"Orange, California",Lutheran,78,185,4.6,3,5.6,57,Boise State,Austin Pettis,2007
lb,"Cincinnati, Ohio",La Salle,78,210,4.5,3,5.5,57,West Virginia,Vince Harris,2007
de,"Bingham, Utah",Bingham,78,245,,3,5.5,57,Brigham Young,Star Lotulelei,2007
wr,"San Lorenzo, California",San Lorenzo,78,188,4.5,3,5.6,58,California,Mike Calvin,2007
ath,"North Las Vegas, Nevada",Cheyenne,78,177,4.5,3,5.6,58,California,D.J. Campbell,2007
lb,"McKinney, Texas",McKinney North,78,215,,3,5.5,58,Oklahoma State,Kenny Alexander,2007
db,"Westerville, Ohio",Westerville South,78,188,4.5,3,5.5,58,Ohio State,Rocco Pentello,2007
db,"West Monroe, Louisiana",West Monroe,65,175,4.4,3,5.5,58,Louisiana Tech,Terry Carter,2007
de,"Irving, Texas",Macarthur,78,260,4.7,3,5.5,58,TCU,Kelly Griffin,2007
dt,"San Bernardino, California",Arroyo Valley,78,282,,3,5.5,58,Arizona,Hans Philipp,2007
ol,"Pottsville, Pennsylvania",Pottsville,78,275,5.2,3,5.6,58,Stanford,Brad Hallick,2007
ol,"Lancaster, Texas",Lancaster,78,335,5.8,3,5.5,58,Baylor,Anthony Morgan,2007
rb,"Platteville, Wisconsin","",78,230,,3,5.5,58,Wisconsin,Louis Nzegwu,2007
db,"Oakland, California",Castlemont,78,169,4.5,3,5.5,59,San Diego State,Brandon Davis,2007
db,"Tampa, Florida",Middleton,65,165,4.5,3,5.5,59,Pittsburgh,Sherod Murdock,2007
rb,"St. Louis, Missouri",Hazelwood East,65,185,4.4,3,5.5,59,Miami (OH),Thomas Merriweather,2007
ol,"East Grand Rapids, Michigan",East Grand Rapids,78,370,,3,5.5,59,Eastern Michigan,Darrell Davis-Budanauro,2007
dt,"Richardson, Texas",Berkner,78,255,4.9,3,5.5,59,Arkansas,Adrian Campbell,2007
wr,"Monroeville, Pennsylvania",Gateway,78,221,4.6,3,5.6,59,Penn State,Jon Ditto,2007
de,"Mentor, Ohio",Mentor,78,270,4.7,3,5.5,59,Illinois,Steve Matas,2007
ol,"Freehold, New Jersey",Freehold Township,78,285,,3,5.6,59,Maryland,Joe Faiella,2007
lb,"Maple Heights, Ohio",Maple Heights,65,207,4.6,3,5.5,59,Illinois,Erique Robertson,2007
ath,"Oskaloosa, Iowa",Oskaloosa Senior,78,190,4.6,3,5.6,59,Iowa,Tyler Sash,2007
dt,"Virginia Beach, Virginia",Salem,78,275,5.1,3,5.5,60,Penn State,Chimaeze Okoli,2007
rb,"Memphis, Tennessee",Ridgeway,65,200,4.4,3,5.5,60,Texas Tech,Aaron Crawford,2007
ol,"Hopkinsville, Kentucky",Christian County,78,314,5.2,3,5.6,60,Purdue,James Shepherd,2007
db,"Duarte, California",Duarte,65,170,4.6,3,5.5,60,Fresno State,Jermaine Thomas,2007
de,"Wilmington, Delaware",St. Mark's,78,245,4.7,3,5.5,60,Rutgers,Desmond Wynn,2007
db,"Durham, North Carolina",Hillside,78,184,,3,5.5,60,North Carolina,Jonathan Smith,2007
wr,"Springdale, Arkansas",Shiloh Christian,78,185,4.4,3,5.6,60,Arkansas,Crosby Tuck,2007
lb,"Fontana, California",Kaiser,78,205,4.8,3,5.5,60,Fresno State,Chris Carter,2007
ol,"St. Louis, Missouri",University,78,293,4.9,3,5.5,60,Northwestern,Niko Mafuli,2007
dt,"Indianapolis, Indiana",Warren Central,78,280,5.3,3,5.5,61,Indiana,Jeff Boyd,2007
ol,"Kapolei, Hawaii",Kapolei,78,282,5.2,3,5.5,61,San Diego State,Mike Matamua,2007
db,"Weston, Florida",Cypress Bay,78,160,4.4,3,5.5,61,Pittsburgh,Anthony Jackson,2007
wr,"Louisville, Kentucky",Male,65,176,4.5,3,5.6,61,Louisville,Doug Beaumont,2007
lb,"Coeur d'Alene, Idaho",Lake City,78,225,4.5,3,5.5,61,Oregon,Brandon Hanna,2007
db,"Patterson, Louisiana",Patterson,65,186,4.6,3,5.5,61,Louisiana Tech,Tarence Calais,2007
ol,"Santa Rosa, California",Cardinal Newman,78,250,4.9,3,5.6,61,Northwestern,Alex Netter,2007
de,"Cleveland, Ohio",Glenville Academic Campus,78,250,4.8,3,5.5,61,Indiana,Eric Thomas,2007
ath,"Los Angeles, California",University,65,152,4.5,3,5.6,61,Boise State,Titus Young,2007
wr,"College Station, Texas",A&M Consolidated,78,190,4.7,3,5.6,62,Texas Tech,Detron Lewis,2007
ol,"Sumter, South Carolina",Sumter,78,265,5.4,3,5.6,62,South Carolina,Kyle Nunn,2007
db,"Dallas, Texas",Hillcrest School,65,157,4.4,3,5.5,62,Southern Methodist,Derrius Bell,2007
db,"Cedar Hill, Texas",Cedar Hill,65,172,4.6,3,5.5,62,Nebraska,Anthony Blue,2007
lb,"Cedar Hill, Texas",Cedar Hill,65,213,4.6,3,5.5,62,Baylor,Chris Francis,2007
ath,"Northglenn, Colorado",Northglenn,65,177,4.8,3,5.6,60,Colorado,Anthony Perkins,2007
ol,"Pittsburgh, Pennsylvania",Perry Traditional Academy,78,275,5.0,3,5.5,62,North Carolina,Cameron Holland,2007
de,"Albany, New York",Christian Brothers,78,245,5.0,3,5.5,62,Maryland,Joe Vellano,2007
dt,"Niwot, Colorado",Niwot,78,255,4.8,3,5.5,62,Brigham Young,David Angilau,2007
ath,"Mart, Texas",Mart,78,185,4.6,3,5.5,63,Oklahoma State,Damien Davis,2007
de,"Flower Mound, Texas",Marcus,78,244,4.9,3,5.5,63,Texas Tech,David Neill,2007
wr,"Killeen, Texas",Harker Heights,78,188,4.4,3,5.6,63,Texas A&M,Nick Trice,2007
ol,"Braintree, Massachusetts",Thayer Academy,78,274,4.9,3,5.6,63,Boston College,Nathan Richman,2007
db,"Seattle, Washington",Rainier Beach,65,165,4.6,3,5.5,63,Washington,Vonzell McDowell,2007
db,"Waterbury, Connecticut",Holy Cross,78,190,4.4,3,5.5,63,Boston College,Dan Mulrooney,2007
ol,"Richardson, Texas",Berkner,78,321,5.2,3,5.5,63,Southern Methodist,Josh LeRibeus,2007
dt,"Garland, Texas",South Garland,78,285,5.1,3,5.5,63,Houston,Demarcus Lattier,2007
lb,"Wadesboro, North Carolina",Anson,65,208,4.5,3,5.5,63,Virginia Tech,Barquell Rivers,2007
ol,"Matawan, New Jersey",Matawan,78,290,5.1,3,5.6,64,Florida State,Anthony Grosso,2007
ol,"Bellingham, Washington",Sehome,78,280,5.4,3,5.5,64,Washington State,Steven Ayers,2007
db,"Cincinnati, Ohio",Hills Christian Academy,65,164,4.4,3,5.5,64,Minnesota,Ryan Collado,2007
db,"Pasadena, California",Muir,78,186,4.6,3,5.5,64,Oregon State,Lance Mitchell,2007
dt,"Fort Valley, Georgia",Peach County,78,319,4.9,3,5.5,64,Maryland,Dion Armstrong,2007
wr,"Cleveland, Ohio",Glenville Academic Campus,78,195,4.5,3,5.6,64,Wisconsin,Kyle Jefferson,2007
ath,"Fort Myers, Florida",Cypress Lake,65,170,4.4,3,5.5,64,South Florida,Tyson Butler,2007
lb,"Newport News, Virginia",Heritage,78,215,4.6,3,5.5,64,Syracuse,Chad Battles,2007
db,"Burien, Washington",Highline,78,183,4.7,3,5.5,65,Oregon State,Anthony Watkins,2007
wr,"Hoover, Alabama",Hoover,78,205,4.6,3,5.6,65,Clemson,Brandon Clear,2007
ath,"Wichita, Kansas",Kapaun Mt. Carmel,78,191,4.7,3,5.5,65,Kansas State,Tysyn Hartman,2007
dt,"River Ridge, Louisiana",John Curtis,78,334,5.3,3,5.5,65,Arizona State,Jonathan English,2007
de,"Madison, Mississippi",Madison Central,78,255,4.8,3,5.5,65,Alcorn State,Cortez Myles,2007
ol,"Grand Rapids, Michigan",Catholic Central,78,280,,3,5.6,65,Michigan,Mark Huyge,2007
ol,"Mission Viejo, California",Mission Viejo,78,261,5.5,3,5.5,65,Colorado,Matt Bahr,2007
db,"Carrollton, Georgia",Carrollton,78,187,4.5,3,5.5,65,Georgia Tech,Jerrard Tarrant,2007
lb,"Moreno Valley, California",Rancho Verde,78,200,4.6,3,5.5,65,UTEP,Brandon Thigpen,2007
db,"Houston, Texas",St. Pius X,78,190,4.4,3,5.5,66,Alabama,Tarence Farmer,2007
ol,"Winona, Mississippi","",78,280,,3,5.5,66,Mississippi State,Colton Jenkins,2007
lb,"Seguin, Texas",Seguin,65,199,4.5,3,5.5,66,Oklahoma State,Marcus Richardson,2007
ol,"Pottsville, Pennsylvania",Pottsville,78,292,5.1,3,5.5,66,Connecticut,Gary Bardzak,2007
ath,"Homestead, Florida",Homestead,65,179,4.5,3,5.5,66,UCF,A'Jami Guyton,2007
wr,"San Jacinto, California",San Jacinto,65,192,4.6,3,5.6,66,Brigham Young,Ryan Kessman,2007
dt,"Morgantown, West Virginia",Morgantown,78,278,4.9,3,5.5,66,West Virginia,Junius Lewis,2007
ol,"Floresville, Texas","",78,290,5.0,3,5.5,67,Oklahoma State,Nick Martinez,2007
ol,"Powell, Tennessee",Powell,78,280,5.1,3,5.5,67,Michigan State,Jared McGaha,2007
db,"Aurora, Colorado",Overland,78,195,4.5,3,5.5,67,Miami (FL),Jared Campbell,2007
dt,"Taylorsville, North Carolina",Alexander Central,78,277,5.1,3,5.5,67,North Carolina State,Kyle Linney,2007
ath,"Hollywood, Florida",Chaminade Madonna,78,198,,3,5.5,67,UCF,Kamar Aiken,2007
ath,"Madison Heights, Michigan",Lamphere,78,195,,3,5.5,68,Michigan,James Rogers,2007
lb,"Monterey, California",Seaside,78,201,4.8,3,5.5,68,Washington,Mason Foster,2007
wr,"Saratoga, California",Saratoga,78,205,4.5,3,5.6,68,California,Alex Lagemann,2007
dt,"Houston, Texas",Yates,65,263,5.2,3,5.5,68,Kansas,Patrick Dorsey,2007
db,"Stanley, Kansas",Blue Valley,65,167,4.5,3,5.5,68,Missouri,Trey Hobson,2007
ol,"Batavia, Illinois",Batavia,78,255,,3,5.5,68,Illinois,Mike Garrity,2007
ol,"Nitro, West Virginia",Nitro,78,302,5.4,3,5.5,68,West Virginia,Chad Snodgrass,2007
dt,"Noble, Oklahoma","",78,290,,3,5.5,69,Texas Tech,Colby Whitlock,2007
ath,"Bakersfield, California",West,65,198,4.5,3,5.5,69,Fresno State,Ryan Mathews,2007
ol,"Killeen, Texas",Killeen,78,268,,3,5.5,69,Oklahoma State,Jonathan Rush,2007
db,"Sacramento, California",Grant,65,184,,3,5.5,69,Fresno State,Tim Lang,2007
wr,"Delray, Florida",West Boca Raton,78,160,4.4,3,5.6,69,Rutgers,Robinson Alexis,2007
lb,"Des Moines, Iowa",Roosevelt,78,230,4.8,3,5.5,69,Iowa State,Fabian Brown,2007
ol,"Plainview, Texas",Plainview,78,279,5.4,3,5.5,70,TCU,Spencer Thompson,2007
lb,"Los Angeles, California",Crenshaw,78,225,4.7,3,5.5,70,Oregon,Terrell Turner,2007
ath,"Nashville, Tennessee",Whites Creek,65,175,4.6,3,5.5,70,Vanderbilt,Jamie Graham,2007
ol,"Castle Rock, Colorado",Douglas County,78,265,5.2,3,5.5,70,Colorado,Ethan Adkins,2007
db,"Charlotte, North Carolina",Vance,78,172,4.4,3,5.5,70,North Carolina State,Justin Byers,2007
wr,"Toledo, Ohio",Central Catholic,65,174,4.6,3,5.6,71,Ohio State,Dane Sanzenbacher,2007
wr,"Peoria, Arizona",Peoria,78,168,4.5,3,5.6,72,Arizona State,T.J. Simpson,2007
wr,"Pompton Lakes, New Jersey","",78,205,4.4,3,5.6,73,Cincinnati,O.J. Woodard,2007
wr,"Fenton, Missouri",Rockwood Summit,78,185,4.5,3,5.6,74,Missouri,Rolandis Woodland,2007
wr,"Robbinsdale, Minnesota",Armstrong,65,150,4.5,3,5.6,75,Wisconsin,David Gilreath,2007
wr,"Lakeland, Florida",Lakeland,78,175,4.5,3,5.6,76,Florida,Paul Wilson,2007
wr,"Cincinnati, Ohio",Withrow,78,170,4.6,3,5.6,77,Purdue,Derrick Sherman,2007
wr,"Rancho Cucamonga, California",Rancho Cucamonga,78,174,4.5,3,5.5,78,Arizona,David Roberts,2007
wr,"Mamou, Louisiana",Mamou,65,173,4.4,3,5.5,79,Colorado,Kendrick Celestine,2007
wr,"Westlake Village, California",Oaks Christian,78,190,4.6,3,5.5,80,Stanford,Sean Wiser,2007
dt,"Milledgeville, Georgia",Georgia Military,78,275,4.8,4,6.0,,Georgia,Jarius Wynn,2007
qb,"Richmond, Virginia",The Collegiate School,65,180,4.5,2,5.3,,North Carolina State,Russell Wilson,2007
db,"Ocala, Florida",Trinity Catholic,78,210,4.6,2,5.2,,Bowling Green,Glen Stanley,2007
ol,"Albuquerque, New Mexico",La Cueva,78,264,5.3,2,5.2,,New Mexico,Michael Muniz,2007
ol,"Camarillo, California",Camarillo,78,250,,3,5.5,,San Diego State,Kurtis Gunther,2007
ol,"Spring Valley, California",Mount Miguel,78,310,,3,5.5,,San Diego State,Juan Bolanos,2007
lb,"Phoenix, Arizona",Phoenix C.C.,78,226,4.6,0,,,UCLA,Mike Schmitt,2007
rb,"Highland Park, Michigan",Highland Park,78,214,4.8,2,5.4,,Indiana,Darius Johnson,2007
de,"Newark, New Jersey",Shabazz,78,219,4.7,2,5.4,,Syracuse,Lamar Middleton,2007
lb,"Raymond, Mississippi",Hinds C.C.,78,225,4.6,2,5.3,,Mississippi State,Dominic Douglas,2007
db,"Joliet, Illinois",Joliet J.C.,78,190,,0,,,Western Kentucky,Marcus Minor,2007
dt,"Roswell, New Mexico",New Mexico Military Institute,78,290,5.0,2,5.0,,New Mexico State,E.J. Cannon,2007
wr,"Auburn, Alabama",Auburn,65,171,4.5,2,5.1,,Minnesota,Ralph Spry Jr.,2007
qb,"Aurora, Colorado",Regis Jesuit,78,190,4.7,2,5.1,,Colorado State,Klay Kubiak,2007
dt,"Schertz, Texas",Clemens,78,260,4.9,2,5.4,,Texas,Tyrell Higgins,2007
wr,"Vienna, Virginia",Oakton,65,175,4.4,0,,,Virginia Tech,Ervin Garner,2007
dt,"Homerville, Georgia",Clinch County,78,282,4.9,3,5.5,,Troy,Eugene Kinlaw,2007
rb,"Las Vegas, Nevada",Centennial,65,200,4.7,0,,,Lehigh,Jaren Walker,2007
rb,"Las Vegas, Nevada",Bishop Gorman,65,196,4.4,2,5.2,,Idaho,Corey White,2007
lb,"Las Vegas, Nevada",Cimarron,78,200,4.6,2,5.2,,Nevada,Brandon Marshall,2007
qb,"Las Vegas, Nevada",Las Vegas,78,180,4.7,2,5.2,,UNLV,O'Ryan Bradley,2007
db,"Phoenix, Arizona",Phoenix C.C.,78,190,4.4,3,5.6,,Arizona State,Jarrell Holman,2007
de,"Glendale, Arizona",Glendale C.C.,78,250,4.7,0,,,Western Illinois,Josh Galloway,2007
ol,"Quincy, California",Feather River C.C.,78,330,,0,,,Arkansas State,Mark Clemons,2007
db,"Pottstown, Pennsylvania",The Hill School,78,180,4.6,2,5.0,,Connecticut,Aaron Bagsby,2007
db,"Las Vegas, Nevada",Silverado,65,175,4.5,0,,,Northern Arizona,Jimmie Mitchell,2007
lb,"Alamo, Nevada",Pahranagat Valley,78,210,4.6,2,5.2,,UNLV,William Vea,2007
ath,"Reno, Nevada",North Valleys,78,175,,0,,,Southern Utah,Archie Kovich,2007
lb,"Las Vegas, Nevada",Shadow Ridge,78,210,4.6,2,5.0,,Idaho,Korey Toomer,2007
qb,"Sparks, Nevada",Reed,65,162,4.5,0,,,Nevada,Tony Maldonado,2007
ol,"Reno, Nevada",Bishop Manogue,78,280,,0,,,Montana State,Conrad Burbank,2007
te,"Reno, Nevada",Reno,78,215,4.8,2,5.2,,Arizona State,Dan Knapp,2007
rb,"Las Vegas, Nevada",Cimarron,65,168,4.5,3,5.5,,Utah,Eddie Wide,2007
dt,"Las Vegas, Nevada",Cimarron,78,260,5.1,2,5.4,,San Diego State,Neil Spencer,2007
lb,"Las Vegas, Nevada",Las Vegas,78,213,4.9,2,5.4,,UNLV,Nate Carter,2007
de,"Reno, Nevada",Galena,78,230,4.9,0,,,California,Justin Gates,2007
dt,"Las Vegas, Nevada",Desert Pines,78,250,,2,5.0,,Idaho,Michael Cosgove,2007
de,"Las Vegas, Nevada",Del Sol,78,220,,0,,,Southern Utah,Cody Heinreich,2007
db,"Las Vegas, Nevada",Bishop Gorman,78,188,4.6,0,,,Northern Arizona,Drew Bernhardy,2007
db,"Las Vegas, Nevada",Las Vegas,65,148,4.8,0,,,Southern Utah,Colin Pretlow,2007
qb,"Durham, North Carolina",Hillside,78,208,,2,5.4,,Tulsa,Mike Johnson,2007
ol,"Garden City, Kansas",Garden City C.C.,78,360,5.3,4,5.8,,Oklahoma,Phil Loadholt,2007
db,"Compton, California",Compton C.C.,78,225,4.5,3,5.5,,Mississippi,Ashlee Palmer,2007
lb,"Conway, South Carolina",Conway,78,199,4.7,0,,,Wofford,Jonathan Sharpe,2007
rb,"Carrollton, Texas",American Heritage Academy,78,233,4.5,2,5.2,,Purdue,Jared Crank,2007
te,"Spring, Texas",Spring,78,211,4.7,2,5.3,,Utah,Westlee Tonga,2007
db,"Greer, South Carolina",Riverside,78,179,,0,,,Western Kentucky,Mark Santoro,2007
wr,"Washington, District of Columbia",Dunbar,65,180,4.5,2,5.3,,Hampton,Isaiah Thomas,2007
ol,"Hoyt, Kansas",Royal Valley,78,298,5.1,2,5.1,,Kansas State,Jake Roepke,2007
dt,"Cincinnati, Ohio",Harmony Prep,78,273,4.9,3,5.6,,Michigan State,Oren Wilson,2007
db,"Germantown, Tennessee",Germantown High School,65,160,4.4,2,5.1,,Arkansas,Greg Gatson,2007
dt,"Pulaski, Virginia",Pulaski County,78,275,,0,,,Harvard,Brent Osborne,2007
ol,"Sewell, New Jersey",Washington Township,78,305,5.2,2,5.1,,Army,Ethan Thies,2007
db,"Fort Monmouth, New Jersey",USMA Prep,78,190,4.8,2,5.2,,Army,John Wasniewski,2007
de,"Chesterland, Ohio",West Geauga,78,215,4.9,0,,,Army,Andy McDonald,2007
lb,"Ijamsville, New Jersey",USMA Prep,65,209,,0,,,Army,Steve Anderson,2007
db,"Portland, Oregon",Jesuit,65,163,,2,5.1,,Montana,Jamaine Olson,2007
ol,"Los Altos Hills, California",Foothill College,78,290,,2,5.4,,Oregon State,Michael Cole,2007
rb,"Bakersfield, California",Bakersfield C.C.,65,190,,2,5.4,,East Carolina,J.R. Rogers,2007
qb,"Toledo, Ohio",St. John's,78,195,4.7,0,,,Weber State,Sean Patterson,2007
db,"Castroville, California",North Monterey County,65,164,4.4,2,5.1,,Utah,Reggie Topps,2007
db,"League City, Texas",Clear Creek,78,170,4.5,2,5.2,,Utah,Brandon Burton,2007
rb,"Boca Raton, Florida",West Boca Raton,65,163,4.4,0,,,Robert Morris,Myles Russ,2007
dt,"McKeesport, Pennsylvania",Serra Catholic,78,293,,0,,,Robert Morris,Michael Puskaric,2007
qb,"Pittsburgh, Pennsylvania",North Catholic,78,195,4.7,0,,,Robert Morris,Aaron Smetonka,2007
de,"Allen, Texas",Allen,78,210,4.5,2,5.2,,Missouri,Tyler Crane,2007
qb,"Omaha, Nebraska",Westside,78,195,4.9,2,5.2,,Florida International,Colt Anderson,2007
ath,"Arvada, Colorado",Arvada West,78,189,4.5,2,5.0,,Air Force,Justin Salum,2007
k,"Corona, California",Corona,78,200,,2,5.2,,Oregon,Daniel Padilla,2007
db,"North Miami Beach, Florida",North Miami Beach,65,180,4.5,4,6.0,,Miami (FL),Doug Wiggins,2007
ol,"Santa Monica, California",Santa Monica C.C.,78,265,,2,5.0,,Central Michigan,Jason Bertoni,2007
de,"Chattanooga, Tennessee",Brainerd,78,255,4.7,2,5.4,,Tennessee,Cory Hall,2007
db,"Reno, Nevada",McQueen,78,170,4.6,2,5.2,,Oregon State,Josh LaGrone,2007
de,"North Hollywood, California",Campbell Hall,78,235,,2,5.0,,Oregon State,Taylor Henry,2007
de,"Atherton, California",Menlo Atherton,78,255,4.8,2,5.4,,Oregon State,Jesse Fifita,2007
wr,"Clifton, Virginia",Centreville,78,150,4.6,2,5.0,,Syracuse,Van Chew,2007
wr,"Burtonsville, Maryland",Paint Branch,78,186,4.7,3,5.5,,East Carolina,Dayon Arrington,2007
wr,"Fort Washington, Maryland",Friendly,65,174,4.5,3,5.5,,Akron,Vincent Hill,2007
k,"Eagle, Idaho","",65,195,,0,,,Colorado,Jameson Davis,2007
ol,"Livingston, New Jersey",USMA Prep,78,274,,2,5.2,,Army,Mike Weich,2007
qb,"Tucson, Arizona",Salpointe,78,190,4.7,2,5.4,,Army,Max Fritz,2007
rb,"San Francisco, California",City College of San Francisco,65,190,4.4,3,5.5,,Sacramento State,Tyreece Jacks,2007
ol,"Papillion, Nebraska",Papillion Lavista,78,285,5.2,2,5.2,,TCU,Kyle Dooley,2007
db,"Atlanta, Georgia",Mcnair,65,185,4.5,3,5.5,,Mississippi,Fonterrian Ingram,2007
rb,"El Dorado, Kansas",Butler County C.C.,65,205,4.4,3,5.6,,Arkansas,Brandon Barnett,2007
lb,"East St. Louis, Illinois",East St. Louis,78,220,4.6,2,5.3,,Kansas State,Brian Harris,2007
wr,"East St. Louis, Illinois",East St. Louis,78,185,4.5,3,5.5,,Kansas State,Jerrell McDaniel,2007
wr,"Carthage, Mississippi",Carthage,78,200,4.5,2,5.3,,Mississippi State,O'Neal Wilder,2007
rb,"Mission Viejo, California",Saddleback C.C.,65,195,4.5,4,6.0,,Colorado,P.T. Gates,2007
db,"Visalia, California",College of the Sequoias,78,190,4.4,5,6.1,,Louisville,Woodny Turenne,2007
k,"Rome, Georgia",Darlington,78,215,,2,5.1,,Florida State,Shawn Powell,2007
db,"Poplarville, Mississippi",Pearl River C.C.,65,190,,2,5.0,,Louisiana-Lafayette,Justin Brandon,2007
ath,"Detroit, Michigan",Country Day,65,163,4.7,2,5.2,,Michigan State,Chris Rucker,2007
ol,"Senatobia, Mississippi",Northwest Mississippi C.C.,78,330,,3,5.5,,Houston,Rodney Brisbon,2007
lb,"Nashville, Tennessee",Maplewood,78,220,4.7,2,5.2,,Western Kentucky,Thomas Majors,2007
db,"Troy, New York",Hudson Valley C.C.,78,185,4.5,0,,,Western Kentucky,Jihad Morris,2007
ol,"Garden City, New York",Nassau C.C.,78,290,5.2,3,5.6,,Penn State,Nerraw McCormack,2007
wr,"Houston, Texas",Langham Creek,78,182,4.5,2,5.3,,Georgia Tech,Tyler Melton,2007
ol,"New Berlin, New York",Milford Academy,78,282,4.9,4,5.8,,Penn State,J.B. Walton,2007
ath,"Edinboro, Pennsylvania",General McLane,65,185,4.4,2,5.0,,Penn State,Drew Astorino,2007
db,"Bronx, New York",John F. Kennedy,65,184,4.4,2,5.4,,Penn State,Stephfon Green,2007
qb,"Phoenix, Arizona",Sunnyslope,78,170,4.6,0,,,UC Davis,Sean Maraz,2007
lb,"Westlake Village, California",Oaks Christian,78,220,,0,,,UC Davis,Tommy Grillo,2007
rb,"Solana Beach, California",Santa Fe Christian,65,185,4.5,2,5.1,,UC Davis,Corbin Cutshaw,2007
rb,"Oakland, California",McClymonds,65,238,4.8,0,,,UC Davis,Ishman Anderson,2007
wr,"San Juan Capistrano, California",Santa Margarita Catholic,65,180,4.4,3,5.5,,UC Davis,Ryan Maxwell,2007
wr,"New Berlin, New York",Milford Academy,78,185,4.6,0,,,Wagner,Tyrone Collins,2007
dt,"San Bernardino, California",San Bernardino Valley C.C.,78,280,,0,,,Missouri State,Mike Taylor,2007
