position,location,school,height,weight,fourty,stars,rating,rank,institution,name,year
wr,"Scottsdale, Arkansas",Scottsdale Community College,78,205,4.4,0,,,Nebraska,Shamus McKoy,2004
ol,"San Francisco, California",City College of San Francisco,78,320,5.2,3,,,Nebraska,Cornealius Thomas,2004
rb,"Libertyville, Illinois","",78,200,,2,5.2,,Nebraska,Santino Panico,2004
ol,"Ralston, Nebraska",Ralston,78,300,5.2,2,5.0,,Nebraska,Mike Huff,2004
qb,"Palos Hills, Illinois",Stagg,78,190,,2,5.3,,Nebraska,Joe Ganz,2004
qb,"Venice, California",Venice,78,185,4.9,2,5.3,,Nebraska,Beau Davis,2004
qb,"Santee, California",Grossmont,78,202,,2,,,Nebraska,Jordan Adams,2004
db,"The Woodlands, Texas","",65,170,4.4,2,5.3,,Duke,Daniel Charbonnet,2004
ol,"Louisville, Kentucky",Seneca,78,275,5.0,2,5.1,,Kentucky,Garry Williams,2004
rb,"Lynchburg, Virginia",Liberty Christian Academy,78,240,4.6,2,5.1,,Pittsburgh,Rashad Jennings,2004
te,"Kahuku, Hawaii",Kahuku,78,225,4.6,0,5.3,,Oregon State,Tevita Finau,2004
lb,"Honolulu, Hawaii",Kahuku,78,205,4.7,0,,,Oregon State,Walker Vave,2004
ol,"Highland Springs, Virginia","",78,310,5.2,2,5.4,,Clemson,Tony Willis,2004
lb,"Allendale, South Carolina",Allendale Fairfax,78,220,4.6,2,5.0,,Clemson,Courtney Vincent,2004
ol,"Lake Mary, Florida","",78,260,5.0,2,5.1,,Clemson,Taylor Tremel,2004
ol,"Miami, Florida",Carol City,78,263,4.9,2,5.4,,Clemson,Akeem Robinson,2004
lb,"Greenville, South Carolina","",78,249,4.7,2,4.9,,Clemson,Alex Pearson,2004
ath,"Timmonsville, South Carolina","",78,192,4.4,2,5.2,,Clemson,Phillip Morris,2004
te,"Memphis, Tennessee",Cordova,78,240,4.6,2,5.4,,Clemson,Phillip Merling,2004
de,"Opelika, Alabama","",78,263,4.8,2,5.4,,Clemson,Jacquez McKissic,2004
te,"Camden, South Carolina",Camden Military,78,240,4.7,2,5.0,,Clemson,Xavier Littleberry,2004
db,"Opelika, Alabama","",78,200,4.5,2,5.2,,Clemson,Adrian Kindred,2004
dt,"Brooklyn, New York",Christ The King,78,260,4.9,2,5.1,,Clemson,Elsmore Gabriel,2004
de,"Gladstone, Oregon",Foothill (Calif.) College,78,235,4.7,3,,,Brigham Young,Justin Luettgerodt,2004
db,"Gardena, California",Serra,78,186,4.5,2,5.2,,Colorado,Terry Wilson,2004
ath,"Canby, Oregon",Canby,78,200,,2,5.1,,Brigham Young,Sam Doman,2004
wr,"Ankeny, Iowa","",78,180,4.4,2,5.1,,Iowa,Andy Brodell,2004
dt,"Venice, California",Venice,78,280,4.9,2,5.0,,San Diego State,Keioshi Jones,2004
lb,"Riverview, Florida",Riverview,78,225,4.6,2,5.1,,Michigan State,Tyrone McKenzie,2004
qb,"Danville, California",Monte Vista,78,200,4.7,2,5.0,,Army,Bret Fischer,2004
wr,"Eugene, Oregon",Marist,78,180,,1,,,Eastern Washington,Tyler Coleman,2004
ol,"Tigard, Oregon",Tigard HS,78,260,,0,,,Idaho State,Ryan Hunt,2004
k,"Medford, Oregon",South Medford,65,175,4.6,1,,,Oregon State,Corey O'Neill,2004
lb,"Eugene, Oregon",Churchill HS,78,195,,0,,,Idaho,David Vobora,2004
wr,"Beaverton, Oregon",Beaverton,65,176,4.6,1,,,Northern Arizona,Greg Laybourn,2004
db,"Patterson, Louisiana",Patterson,65,170,4.4,2,,,Louisiana-Monroe,Tremane Vaughns,2004
lb,"Gastonia, North Carolina",Ashbrook,78,228,4.6,2,5.0,,Navy,Michael Briggs,2004
db,"Jacksonville, Florida",First Coast,78,180,4.5,2,5.2,,Clemson,Brandon Croley,2004
db,"Fayetteville, Arkansas","",78,180,4.6,2,5.1,,Arkansas,Woody Wilson,2004
db,"Palmdale, California",Palmdale,78,190,4.6,2,5.0,,San Diego State,T.J. McKay,2004
dt,"Kilgore, Texas",Kilgore J.C.,78,295,4.9,3,,,Arizona,Byron Smith,2004
wr,"Marietta, Georgia",Walton,78,180,4.5,2,5.4,,Clemson,Aaron Kelly,2004
dt,"Jersey City, New Jersey",Hudson Catholic,78,285,4.9,2,5.2,,Rutgers,Darren Salinardi,2004
ath,"East Saint Louis, Illinois",East Saint Louis,78,185,4.5,2,5.2,,Missouri,Julius Denzmore,2004
dt,"Fort Lauderdale, Florida","",78,265,4.8,2,5.2,,Rutgers,Renold Fenelus,2004
db,"Tacoma, Washington",Lincoln,78,200,4.5,2,5.0,,Washington State,Michael Willis,2004
dt,"Ennis, Texas","",78,310,4.9,2,5.2,,Tulsa,Tommy Daniels,2004
ol,"Evergreen, Alabama",Sparta Academy,78,270,5.2,2,5.3,,Alabama,Drew Davis,2004
qb,"Hoover, Alabama",Hoover HS,78,180,4.7,3,5.5,,Alabama,John Parker Wilson,2004
qb,"St. Louis, Missouri",Lafayette High,78,200,4.8,2,5.1,,Georgia Tech,Taylor Bennett,2004
te,"Nashua, New Hampshire",Bishop Guertin,78,235,,2,5.0,,Connecticut,Rob Getek,2004
de,"Akron, Ohio",Minnesota-West CC,78,235,,2,,,Kansas,Charlton Keith,2004
ol,"San Diego, California",University City High School,78,295,,2,,,Kansas,Matt Darton,2004
db,"Rock Hill, South Carolina",Coffeyville C.C.,78,190,4.4,3,,,South Carolina,Johnathan Joseph,2004
db,"Junction City, Oregon",Junction City HS,78,190,,2,,,Idaho,Brandon Nystrom,2004
db,"Greenbelt, Maryland",Eleanor Roosevelt,78,190,4.5,2,5.1,,Virginia,Theirrien Davis,2004
de,"Alief, Texas",Taylor,78,230,4.7,2,5.3,,Louisiana Tech,Michael Bennett,2004
db,"Spring Valley, New York",St. Joseph,65,195,,2,5.0,,Rutgers,Ron Girault,2004
te,"Valdosta, Georgia",Valdosta,78,207,4.6,2,5.3,,Miami (FL),Cedric Hill,2004
db,"Ansonia, Connecticut","",78,185,4.5,2,5.2,,Connecticut,Ken Tinney,2004
ath,"Blacksburg, Virginia","",78,225,4.7,2,5.2,,Virginia Tech,Sam Wheeler,2004
ol,"Mt. Pleasant, South Carolina",Wando,78,330,5.3,2,5.4,,Clemson,Barry Richardson,2004
de,"Glendale, Arizona",Glendale C.C.,78,255,4.8,3,,,UCLA,Justin Hickman,2004
db,"Senatobia, Mississippi",Northwest Mississippi C.C.,78,190,4.5,2,,,Alabama,Jeffrey Dukes,2004
de,"Los Angeles, California",University,78,224,,2,,,Oregon,Michael Speed,2004
db,"Santa Monica, California",Santa Monica College,78,190,4.4,2,,,Southeast Missouri State,Charles McCoy,2004
dt,"Fresno, California",Edison,78,250,4.9,2,5.1,,Arizona,Lawrence Ball,2004
rb,"Homewood, Alabama","",65,187,4.5,2,5.1,,Mississippi State,Brandon Thornton,2004
k,"Redlands, California","",65,180,,2,,,Rutgers,Jeremy Ito,2004
qb,"Hinsdale, Illinois",Hinsdale Central,78,225,4.6,0,,,North Carolina,Joe Bozich,2004
db,"Vidor, Texas",Vidor,78,179,4.4,2,5.3,,Arkansas,Rick Culbert,2004
ath,"Plantation, Florida","",78,245,4.6,2,5.4,,Pittsburgh,Darrell Strong,2004
dt,"Chicago, Illinois",Hubbard,78,280,,2,5.2,,Michigan,Marques Walton,2004
db,"Miami, Florida",Southridge,78,190,4.5,0,,,Auburn,Lorenzo Ferguson,2004
ol,"Quebec, Ontario",Mississauga,78,280,5.0,2,,,South Carolina,Gurminder Thind,2004
ol,"San Jose, California",Leland,78,285,5.1,2,5.2,,UCLA,Scott Glicksberg,2004
dt,"Walnut, California",Mt. San Antonio C.C.,78,285,,3,,,Hawaii,Austin Jackson,2004
ath,"Pittsburgh, Pennsylvania",Woodland Hills,78,193,4.4,2,5.3,,Pittsburgh,Steffan Brinson,2004
wr,"Ft. Lauderdale, Florida",Dillard,78,180,4.5,2,5.4,,Pittsburgh,Kelvin Chandler,2004
dt,"Englewood, New Jersey",Bergen Catholic,78,260,4.8,2,,,Purdue,Jamaal Jones,2004
lb,"Greenwood, Indiana",Center Grove,78,210,4.6,2,5.4,,Purdue,Jimmy Ladd,2004
db,"Bridgewater, New Jersey",Bridgewater-Raritan,65,180,4.5,2,5.1,,Purdue,Lance Melvin,2004
wr,"Collingswood, New Jersey","",78,196,4.5,2,5.3,,Purdue,Brandon Whittington,2004
lb,"Louisville, Kentucky",St. Xavier,78,203,4.5,2,5.0,,Purdue,Dan Bick,2004
db,"Trotwood, Ohio",Madison Comprehensive,78,175,4.5,3,5.5,,Purdue,Zach Logan,2004
wr,"Fork Union, Virginia",Fork Union Military Academy,65,155,4.4,4,,,Purdue,Dorien Bryant,2004
ol,"Colorado Springs, Colorado",U.S. Air Force Prep,78,300,,0,,,Pittsburgh,Dominic Williams,2004
qb,"Stockbridge, Georgia",Henry Country,78,205,5.1,2,5.3,,North Carolina,Michael Rozier,2004
wr,"Oakland, California",Laney C.C.,78,185,,0,,,Pittsburgh,Jason Gaffney,2004
qb,"Crystal Lake, Illinois",Crystal Lake South,78,205,,2,,,Illinois State,Kevin Brockway,2004
ath,"Phillipsburg, New Jersey","",78,205,4.5,2,5.2,,Pittsburgh,Brandon Mason,2004
db,"Moss Point, Mississippi","",65,170,4.5,2,5.1,,Rice,Brandon King,2004
lb,"Tulsa, Oklahoma",Union,78,225,4.7,2,5.4,,Arkansas,Zach Snider,2004
rb,"Searcy, Arkansas","",78,225,4.6,2,5.2,,Arkansas,Weston Dacus,2004
lb,"Little Rock, Arkansas",Central,78,190,4.6,2,5.1,,Arkansas,Fred Fairchild,2004
wr,"Little Rock, Arkansas",Parkview,78,205,4.6,2,,,Arkansas,Jamaal Anderson,2004
wr,"Reserve, Louisiana",East St. John,78,185,4.5,2,5.0,,Colorado,Reggie Joseph,2004
de,"Rockdale, Texas","",78,230,4.7,2,5.2,,Missouri,Stryker Sulak,2004
db,"Johnstown, Pennsylvania",Bishop McCort,65,165,4.5,1,,,Toledo,Andrew Hawkins,2004
ol,"Puyallup, Washington",Rogers,78,285,5.1,2,5.3,,Washington,Ryan Bush,2004
ol,"Seattle, Washington",Ballard,78,297,5.3,2,5.3,,Washington,Tyler Ashby,2004
ol,"Mukilteo, Washington",Kamiak,78,275,5.0,2,5.4,,Stanford,Bobby Dockter,2004
qb,"Los Angeles, California","",78,235,,2,,,UNLV,Marcus Johnson,2004
ol,"Bryan, Texas",Bryan,78,290,4.9,2,5.3,,Texas A&M,Yemi Babalola,2004
dt,"Washington, West Virginia",Parkersburg South,78,295,,2,,,Kent State,Dalton Memel,2004
ol,"Beckley, West Virginia",Woodrow Wilson,78,308,4.9,2,,,Marshall,Doug Legursky,2004
te,"Morgantown, West Virginia",Morgantown,78,254,4.9,2,,,Marshall,Joe Bragg,2004
ol,"San Diego, California",Rancho Bernando,78,285,5.1,2,5.2,,Arizona,Bill Wacholz,2004
db,"San Francisco, California",San Francisco City College,78,200,4.3,4,,,Oklahoma,Chijioke Onyenegecha,2004
dt,"Miami, Oklahoma",Northeastern Oklahoma A&M J.C.,78,301,5.0,4,,,Oklahoma,Remi Ayodele,2004
db,"Belle Glade, Florida",Glades Central,78,180,4.5,2,5.0,,Rutgers,Bruce McKever,2004
de,"Miami, Florida",Pace,78,235,4.7,2,5.2,,Kansas State,Vladimir Faustin,2004
ol,"Cincinnati, Ohio",Moeller,78,280,4.9,2,5.4,,Purdue,Zach Smith,2004
rb,"Jacksonville, Florida",Andrew Jackson,78,180,4.4,2,5.2,,Louisville,George Stripling,2004
dt,"Douglas, Georgia",Coffee County,78,265,4.8,2,5.0,,Louisville,Adrian Grady,2004
qb,"The Woodlands, Texas","",78,195,4.5,2,5.2,,Rice,Jordan Dodson,2004
ol,"Fort Pierce, Florida",Central,78,314,,2,5.0,,Pittsburgh,Jerald Robinson,2004
te,"Lufkin, Texas",Lufkin,78,245,4.7,2,5.3,,Texas A&M,Kevin Bryan,2004
db,"Lake City, Florida",Columbia,65,175,4.4,2,5.3,,North Carolina,Derrick Fulton,2004
db,"Rancho Cucamonga, California",Chaffey C.C.,65,165,4.5,1,,,Arizona,Dramayne McElroy,2004
ol,"Forsyth, Georgia",Mary Persons,78,265,5.1,2,5.2,,Auburn,Antwoin Daniels,2004
wr,"Ft. Wayne, Indiana",Elmhurst,78,185,,2,5.4,,Indiana,James Hardy,2004
ath,"Louisville, Colorado",Monarch,78,215,4.8,2,5.2,,Colorado State,Chris Kawulok,2004
ath,"Crawfordville, Florida",Wakulla,65,170,4.5,2,5.4,,Alabama A&M,Al Donaldson,2004
lb,"Fort Pierce, Florida",John Carroll,78,215,4.5,2,5.2,,Kansas State,Lester Graham,2004
qb,"Fort Dorchester, South Carolina","",78,220,4.8,2,5.4,,Penn State,Paul Cianciolo,2004
rb,"Liberty Township, Ohio",Lakota East,65,258,4.6,1,,,Iowa State,Tony Johnson,2004
db,"Arlington, Texas",Sam Houston,78,170,4.5,2,5.3,,Tulsa,Curtis Williams,2004
wr,"Marietta, Oklahoma","",65,,4.4,2,5.1,,Missouri,Trenile Washington,2004
db,"Tampa, Florida","",78,185,4.5,0,,,Rutgers,Robert Baham,2004
wr,"Sheldon, Oregon",Sheldon,78,195,4.7,1,,,Portland State,Keith Best,2004
dt,"Miami, Oklahoma",Northeastern Oklahoma A&M J.C.,78,288,5.1,3,,,Tulsa,Charles Walker,2004
qb,"Germantown, Tennessee",Memphis University,78,195,4.8,1,,,Tennessee Tech,John Conrad McCrary,2004
dt,"Oklahoma City, Oklahoma",Northeast,78,321,5.1,2,4.9,,Tulsa,Roderick Thomas,2004
qb,"Andale, Kansas",Andale,78,205,,0,,,Mississippi,Paul Eck,2004
ol,"Garden Grove, California",Pacifica,78,325,4.9,2,5.3,,California,Mike Tepper,2004
dt,"Los Alamitos, California",Los Alamitos,78,320,5.2,2,5.2,,Boise State,Cameron Filkins,2004
lb,"Sommerville, New Jersey",Immaculata,78,220,4.6,2,5.4,,Rutgers,Mike Ziarnowski,2004
qb,"Wyckoff, New Jersey",Don Bosco Prep,78,208,4.8,2,5.4,,Rutgers,Mike Teel,2004
rb,"Ardmore, Oklahoma","",65,195,,2,5.1,,Tulsa,Roy Roberts,2004
db,"Clarksdale, Mississippi","",78,190,4.6,2,5.2,,Mississippi State,Fred Akines,2004
db,"Dallas, Texas",Skyline,78,197,4.5,2,5.1,,Tulsa,Jonathan Penelton,2004
rb,"Oakland Park, Florida",Northeast,65,190,4.4,2,5.3,,Rutgers,Dimitri Linton,2004
te,"Robinsdale, Minnesota",Armstrong,78,240,,2,5.4,,Minnesota,Everett Pedescleaux,2004
rb,"Pearland, Texas","",65,185,4.5,2,5.3,,Northwestern,Brandon Roberson,2004
rb,"North Miami, Florida",North,65,180,,2,,,Ball State,Jovens Degage,2004
wr,"Portland, Oregon",Benson,65,155,4.4,1,,,Weber State,DeShawn McKenzie,2004
rb,"Portland, Oregon",Grant,78,190,4.5,2,5.2,,Portland State,Aaron Dickson,2004
lb,"Sprague, Oregon",Sprague,65,210,4.8,1,,,Portland State,Jon-Erik Richards,2004
lb,"Beaverton, Oregon",Beaverton,78,225,4.8,1,,,Oregon State,Eddie Stamm,2004
rb,"Eugene, Oregon",Marist,65,180,4.5,2,5.0,,Eastern Washington,Dale Morris,2004
ol,"Tigard, Oregon",Tigard,78,290,5.2,2,5.2,,Hawaii,Saul Gamoudi,2004
te,"Prineville, Oregon",Crook County HS,78,210,,2,,,Idaho,Peter Bjorvik,2004
wr,"Stayton, Oregon",Regis,78,185,4.6,0,,,Montana State,Tyler Lulay,2004
qb,"Beaverton, Oregon",Southridge,0,195,4.7,2,5.1,,Tulsa,David Johnson,2004
qb,"Tigard, Oregon",Tigard,78,185,,0,,,St. Peter's,Scott Bonnono,2004
ath,"Bend, Oregon",Bend Senior,78,185,4.6,1,5.1,,Oregon State,Matt Sieverson,2004
de,"Cypress, California",Cypress,78,260,5.1,2,5.0,,Boise State,Phillip Edwards,2004
ol,"Miami, Oklahoma",Northeastern Oklahoma A&M J.C.,78,275,,3,,,Tulsa,Mike Mengers,2004
lb,"El Dorado, Arkansas","",78,210,4.7,2,5.0,,Tulsa,Corey McMurrian,2004
de,"Chula Vista, California",Hilltop,78,255,4.8,2,5.4,,California,Chet Teofilo,2004
ath,"Wilson, Arkansas",Rivercrest,78,220,4.6,2,5.0,,Vanderbilt,Zach Logan,2004
de,"Lafayette, Louisiana",St. Thomas More,78,260,4.8,2,5.1,,Baylor,Dan Gay,2004
lb,"Ripley, Tennessee","",78,230,,2,5.2,,Arkansas State,Brian Flagg,2004
db,"Kingsland, Georgia",Camden County,65,170,4.5,2,5.2,,Wake Forest,Kevin Patterson,2004
ath,"Roswell, Georgia",Centennial,78,200,4.8,2,5.2,,Vanderbilt,Bryant Anderson,2004
de,"Worster, Massachusetts",Doherty Memorial,78,240,4.8,2,5.1,,Connecticut,Keith Gray,2004
ol,"Spring Hill, Tennessee","",78,260,5.0,2,5.1,,Vanderbilt,Jeremy Gales,2004
dt,"Fayetteville, Tennessee",Lincoln County,78,270,4.8,2,5.3,,Vanderbilt,Lamar Divens,2004
de,"Springfield, Tennessee","",78,261,5.0,2,5.0,,Vanderbilt,Demarcus Bradley,2004
ath,"Waldorf, Maryland",Westlake,65,155,4.5,2,5.4,,Vanderbilt,Jared Fagan,2004
rb,"Knoxville, Tennessee",Central,78,205,4.5,2,5.0,,Vanderbilt,Cassen Jackson,2004
rb,"Lafayette, Louisiana",St. Thomas More,78,240,,2,5.0,,Vanderbilt,David Whittington,2004
lb,"Dandridge, Tennessee",Jefferson County,78,215,4.6,2,5.3,,Vanderbilt,Jeff Jennings,2004
wr,"Louisville, Georgia",Jefferson Co.,78,170,4.5,2,5.0,,Vanderbilt,Sean Walker,2004
te,"Garland, Texas","",78,244,4.7,2,5.3,,Vanderbilt,Brandon Holmes,2004
wr,"Palatka, Florida","",78,190,,0,,,Southern Miss,Tarvarres Williams,2004
db,"Port Allen, Louisiana",Port Allen,65,195,,0,,,Indiana,Tracy Porter,2004
ol,"Santa Barbara, California",San Marcos,78,255,5.0,2,5.3,,California,Alex Mack,2004
db,"Tulsa, Oklahoma",Tulsa Community College,65,205,4.5,2,,,Tulsa,Bobby Klinck,2004
qb,"South Kingstown, Rhode Island","",78,186,4.7,2,5.0,,Syracuse,Jake Flaherty,2004
dt,"Portland, Oregon",Wilson,78,278,5.1,2,5.4,,Boise State,Joe Bozikovich,2004
te,"Duncanville, Texas","",78,245,,2,5.0,,Tulsa,Brandon Jones,2004
wr,"Wilkes Barre, Pennsylvania",Meyers,78,185,4.4,0,,,Pittsburgh,Andre Broussard,2004
ol,"Los Alamitos, California",Los Alamitos,78,250,4.9,2,5.0,,Air Force,Jon McDaniel,2004
lb,"Los Alamitos, California",Los Alamitos,78,220,4.6,0,,,Air Force,Josh Jones,2004
db,"Coffeyville, Kansas",Coffeyville C.C.,78,180,4.4,3,,,Arkansas,Randy Kelly,2004
db,"Fresno, California",Edison,65,195,4.5,2,5.4,,California,Bernard Hicks,2004
lb,"Torrance, California",El Camino College,78,220,4.5,4,,,Oregon State,Keith Ellison,2004
lb,"Haskell, Oklahoma","",78,202,4.6,2,5.4,,Tulsa,Tyler Johnson,2004
lb,"Scooba, Mississippi",East Mississippi C.C.,78,220,4.6,2,,,Texas A&M,Renuel Green,2004
te,"Long Beach, California",Poly,78,230,4.6,2,5.1,,Boise State,Julian Hawkins,2004
ol,"Estro, Florida","",78,270,5.0,2,5.0,,Rutgers,Mike Gilmartin,2004
dt,"Utica, New York",Thomas R. Proctor,78,300,4.9,2,5.2,,Syracuse,Nick Santiago,2004
db,"Atlanta, Georgia",Mays,78,185,4.4,2,5.2,,Mississippi State,De'Mon Glanton,2004
ol,"Long Beach, California",Poly,78,260,4.9,2,5.0,,San Diego State,Jonathan Tu'ua,2004
ol,"Great Falls, Virginia",Langley,78,280,5.5,1,,,William & Mary,Jonathan Shafran,2004
ath,"Chula Vista, California",Castle Park,78,190,4.6,2,5.1,,San Diego State,DeMarco Sampson,2004
lb,"McLean, Virginia",Lanley,78,225,4.7,1,,,Brown,Nicholas Houston,2004
ol,"Rusk, Texas",Trinity Valley CC,78,220,,2,,,Tulsa,Morgan Guidry,2004
dt,"Natchez, Mississippi","",78,285,4.9,2,5.3,,Mississippi State,Anthony Strauder,2004
te,"Clyde, New York",Clyde-Savannah,78,235,4.6,2,5.2,,Syracuse,Tom Ferron,2004
ath,"Comfort, Texas","",78,255,4.6,2,5.2,,TCU,Cody Moore,2004
te,"San Diego, California",Madison,78,240,4.7,0,,,Auburn,Charles Mullen,2004
ol,"Greenville, North Carolina",Rose,78,240,4.9,2,5.1,,Tulsa,Nick Grimes,2004
rb,"Trinity, North Carolina",Trinity,65,190,4.5,2,5.0,,Western Carolina,John McEachin,2004
lb,"Baltimore, Maryland",Gilman School,78,225,4.7,2,5.0,,Army,Nate Hummel,2004
wr,"Ledyard, Connecticut","",78,185,,1,,,Central Connecticut State,D.J. Berry,2004
lb,"Mililani, Hawaii","",78,230,,0,,,Kentucky,Mikhail Mabry,2004
ath,"Tulsa, Oklahoma",Booker T. Washington,65,175,4.5,2,5.1,,Mississippi State,Kenny McClellan,2004
ath,"Phenix City, Alabama","",65,170,4.4,2,,,Mississippi State,Jonathan Lowe,2004
ol,"Gainesville, Georgia",Gainesville High School,78,255,4.9,1,,,Furman,David Menocal,2004
te,"Fishers, Indiana",Hamilton Southeastern,78,220,,2,5.2,,Western Michigan,Joe Reitz,2004
de,"Lancaster, California",Paraclete,78,265,4.8,2,5.2,,San Diego State,Brian Wilson,2004
de,"Dallas, Texas",White,78,250,4.7,2,5.4,,Oregon,Micah Howeth,2004
lb,"Cleveland, Ohio",Glenville Academic Campus,78,205,4.5,2,5.3,,Ohio State,Curtis Terry,2004
db,"Irving, Texas",Macarthur,78,180,4.5,2,5.2,,Tulsa,Billy Greenidge,2004
ol,"Pell City, Alabama","",78,305,5.4,2,5.1,,Mississippi State,Jeffrey Farr,2004
rb,"College Park, Georgia",Banneker,65,190,4.5,2,,,Mississippi State,DeMarcus Johnson,2004
wr,"Greensboro, North Carolina",Western Guilford,78,185,4.5,0,,,West Virginia,Dorrell Jalloh,2004
db,"Denton, Texas","",78,170,4.5,2,5.0,,Tulsa,Chance Gray,2004
ol,"Scottsdale, Arizona",Scottsdale C.C.,78,350,5.0,2,,,San Diego State,Robert Nelson,2004
qb,"Reedley, California",Reedley C.C.,78,195,4.5,5,,,Texas Tech,Robert Johnson,2004
db,"Deep Creek, Virginia","",78,205,4.5,2,5.2,,Virginia,Jamaal Jackson,2004
lb,"Fork Union, Virginia",Fork Union Military Academy,78,225,4.5,3,,,Virginia,James Terry,2004
qb,"Hot Springs, Virginia",Bath County,78,180,4.8,2,5.0,,William & Mary,Jacob Phillips,2004
qb,"Muscatine, Iowa",Muscatine,78,190,4.6,1,,,Western Illinois,Zach Wells,2004
de,"Mobile, Alabama",Davidson,78,222,4.7,2,5.4,,South Carolina,Dusty Lindsey,2004
de,"Mobile, Alabama",Davidson,78,225,4.7,2,5.3,,South Carolina,Jordin Lindsey,2004
ol,"Fitchburg, Massachusetts",St. Bernard's,78,328,5.1,2,5.4,,Syracuse,Ryan Durand,2004
db,"Atlanta, Texas","",78,190,4.5,2,5.3,,Arkansas,Dallas Washington,2004
db,"Bealeton, Virginia",Liberty,78,195,4.6,2,5.4,,Syracuse,A.J. Brown,2004
ol,"Dublin, Ohio",Coffman,78,300,5.2,2,,,UCF,Kyle Storey,2004
ol,"Ventura, California",Saint Bonaventure,78,270,5.0,2,5.4,,San Diego State,Eric Rouser,2004
ath,"London, Ontario",Catholic Central,78,264,4.8,2,5.3,,Michigan State,Tom Kaczmarek,2004
k,"Scottsdale, Arizona",Scottsdal C.C.,78,210,,3,,,Michigan State,John Goss,2004
dt,"Santa Clarita, California",College of the Canyons,78,273,5.0,4,,,Michigan State,Domata Peko,2004
ol,"Wixom, Michigan","",78,278,5.0,2,5.3,,Michigan State,Luis Fonseca,2004
ath,"Allen Park, Michigan","",65,183,4.4,2,5.4,,Michigan State,Bryan Brighton,2004
te,"Poland, Ohio",Poland Seminary,78,236,4.8,2,5.4,,Michigan State,Dan McGarry,2004
ath,"Goodland, Kansas","",78,250,4.7,2,5.2,,Kansas State,Jordan Bedore,2004
ol,"Glen Burnie, Maryland",Glen Burnie,78,330,5.4,2,5.0,,Virginia,Brandon Albert,2004
wr,"Portland, Oregon",Jesuit,78,190,4.6,2,5.4,,Oregon State,Zach Tarver,2004
de,"Waynesboro, Mississippi",Wayne County,78,225,4.5,2,5.2,,Southern Miss,Cedrick Jones,2004
wr,"Rockville, Maryland",Georgetown Prep,78,200,4.6,2,5.3,,Syracuse,Tommy Moss,2004
qb,"McKees Rocks, Pennsylvania",Sto Rox,78,170,,2,5.4,,Penn State,Adam DiMichele,2004
lb,"Tuscaloosa, Alabama",Hillcrest,78,210,4.6,2,5.1,,Mississippi State,Titus Brown,2004
db,"Oklahoma City, Oklahoma",Putnam City,78,180,4.4,2,5.2,,Tulsa,Anthony Germany,2004
ol,"Richmond Hill, Georgia",Richmond Hill,78,315,5.2,2,5.0,,Chattanooga,William Giles,2004
ol,"Glendale, Arizona",Cactus,78,210,4.7,2,5.0,,San Diego State,Tyler Schmitt,2004
wr,"Des Moines, Iowa",Des Moines Hoover,78,190,4.7,2,5.2,,Army,Michael Wright,2004
ol,"Bethlehem, Pennsylvania",Freedom,78,295,4.9,2,5.2,,Syracuse,Ryan Ehrie,2004
rb,"Chatham, Virginia",Hargrave Military Academy,78,210,4.5,3,,,Georgia,Danny Ware,2004
wr,"Tyler, Texas",Tyler J.C.,65,185,4.5,2,,,Tulsa,Ashlan Davis,2004
ol,"King of Prussia, Pennsylvania",Upper Merion,78,344,5.2,2,5.4,,Pittsburgh,Dave Weber,2004
ol,"LaGrange, Ohio",Keystone,78,325,5.5,2,5.4,,Pittsburgh,Chase Clowser,2004
db,"Batesville, Mississippi",South Panola,78,175,4.5,2,5.2,,Mississippi State,Mario Bobo,2004
te,"Vista, California",Vista,78,225,4.8,2,5.2,,San Diego State,Eric Miclot,2004
lb,"San Francisco, California",City College of San Francisco,78,240,,0,,,South Florida,Carlisle Johnson,2004
db,"Atlanta, Georgia",Mays,65,170,4.4,2,5.4,,Duke,Jabari Marshall,2004
dt,"Reedley, California",Reedley C.C.,78,265,4.9,3,,,Texas Tech,Charles Glover,2004
wr,"Harbor City, California",Narbonne,78,185,4.4,2,5.4,,San Diego State,Keenan Jones,2004
ol,"Westlake, Maryland","",78,270,5.0,2,5.1,,Connecticut,Trey Tonsing,2004
ol,"Roanoke, Virginia",Northside,78,281,4.9,2,5.4,,Virginia Tech,Brandon Holland,2004
ath,"Decatur, Mississippi",East Central C.C.,78,190,4.4,3,,,Alabama,Titus Ryan,2004
qb,"Huntsville, Alabama",Grissom,78,210,,0,,,Louisville,Davis Manning,2004
dt,"Joliet, Illinois",Joliet J.C.,78,295,4.9,2,,,Grambling State,A.J. Lindsay,2004
wr,"Oceanside, California",Oceanside,78,190,4.5,2,5.1,,San Diego State,Marcus Montgomery,2004
db,"Ellisville, Mississippi",Jones County J.C.,78,205,4.5,3,,,West Virginia,Alton McCann,2004
lb,"Reedley, California",Reedly College,78,235,4.6,4,,,Texas Tech,Sylvester Brinkley,2004
wr,"Jackson, Mississippi","",78,160,,1,,,Samford,Jeff Moore,2004
ath,"Sacramento, California",Foothills Christian,78,185,4.5,2,5.1,,Colorado,Charlie Sherman III,2004
lb,"Westlake Village, California",Westlake,78,220,4.7,2,5.3,,Colorado,Greg Newman,2004
db,"Tampa, Florida",Middleton,65,175,4.4,2,5.2,,South Carolina,Stoney Woodson,2004
