position,location,school,height,weight,fourty,stars,rating,rank,institution,name,year
wr,"Belle Glade, Florida",Glades Central,78,180,,2,5.2,,Marshall,Demetrius Evans,2010
dt,"West Palm Beach, Florida",Dwyer,78,285,,2,5.4,,Marshall,Mike Fleurizard,2010
k,"Delray Beach, Florida",American Heritage School,65,180,,2,5.2,,Marshall,Justin Haig,2010
ath,"Miami, Florida",Southridge,65,170,,2,5.4,,Marshall,Jermaine Kelson,2010
dt,"Honolulu, Hawaii",Punahou,78,255,,3,5.5,,Arizona,Sani Fuimaono,2010
wr,"Washington, District of Columbia",H. D. Woodson,78,180,4.5,0,,,Toledo,Alonzo Russell,2010
ol,"Sacramento, California",American River C.C.,78,285,,0,,,UCLA,Casey Griffiths,2010
qb,"San Francisco, California",City College of San Francisco,78,,,0,,,UCLA,Darius Bell,2010
lb,"Los Angeles, California",Salesian,78,210,,0,,,Oregon State,Josh Williams,2010
ath,"Fort Washington, Maryland",Friendly,65,183,,0,,,Delaware State,Joseph Boyd,2010
ol,"La Porte, Indiana",La Porte,78,285,5.4,2,5.4,,Delaware State,Trevor Sales,2010
rb,"Reynoldsburg, Ohio",Groveport Madison,78,220,4.6,2,5.4,,Michigan State,Le'Veon Bell,2010
db,"Olney, Maryland",Good Counsel,78,210,,0,,,Bryant,Dominick Mitchell,2010
wr,"Brenham, Texas",Blinn C.C.,78,220,4.6,0,,,Mississippi,Darrin Moore,2010
db,"Washington, District of Columbia",H. D. Woodson,65,175,4.5,3,5.5,,Texas Tech,Don Hursey,2010
qb,"Fort Scott, Kansas",Fort Scott C.C.,78,200,4.5,3,5.7,,East Carolina,Dominique Davis,2010
qb,"Los Altos, California",Foothill C.C.,78,200,4.7,2,5.2,,Fresno State,Kelly O'Brien,2010
wr,"Rockwall, Texas",Rockwall-Heath,78,200,4.6,2,5.4,,Minnesota,Cameron Wilson,2010
wr,"Riverside, California",J.W. North,78,170,4.6,3,5.6,,Utah,Dres Anderson,2010
rb,"Riverside, California",J.W. North,65,211,4.7,3,5.5,,Fresno State,E.J. Schexnayder,2010
de,British Columbia,St. George's School,78,260,,0,,,Colorado,Dakota Poole,2010
te,"Frankfort, Kentucky",Western Hills,78,245,4.8,3,5.5,,Louisville,Dylan Curry,2010
k,"Nashville, Tennessee",Montgomery Bell Academy,65,165,,2,5.2,,Louisville,Andrew Fletcher,2010
dt,"Owensboro, Kentucky",Apollo,78,290,5.1,3,5.5,,Murray State,Harris Bivin,2010
te,"Woodstock, Georgia",Woodstock,78,225,4.7,3,5.5,,Illinois,Evan Wilson,2010
ol,"Boiling Springs, South Carolina",Boiling Springs,78,253,5.1,3,5.5,,Vanderbilt,Logan Stewart,2010
ath,"Blairsville, Georgia",Union County,78,215,4.5,3,5.5,,Vanderbilt,Blake Gowder,2010
lb,"Indianapolis, Indiana",North Central,78,220,4.6,2,4.9,,Vanderbilt,Andrew East,2010
k,"Highland Heights, Ohio",Mayfield,65,175,,2,5.3,,Vanderbilt,Carey Spear,2010
lb,"Fairhope, Alabama",Fairhope School,78,210,4.4,2,5.4,,Vanderbilt,Chase Garnham,2010
ol,"Marietta, Georgia",Pope,78,280,5.3,3,5.5,,Vanderbilt,Grant Ramsay,2010
lb,"Nashville, Tennessee",Montgomery Bell Academy,78,225,4.6,2,5.4,,Vanderbilt,Fitz Lassing,2010
de,"Ramsey, New Jersey",Don Bosco Prep,78,250,5.3,3,5.6,,Vanderbilt,James Kittredge,2010
de,"Atlanta, Georgia",Westminster,78,245,4.8,3,5.5,,Vanderbilt,Andrew Bridges,2010
db,"Lauderdale Lakes, Florida",Boyd Anderson,65,180,4.4,2,5.4,,Vanderbilt,Steven Clarke,2010
ol,"Plano, Texas",Plano West,78,260,4.9,2,5.3,,Vanderbilt,Chase White,2010
dt,"Oxford, Alabama",Oxford,78,260,4.9,3,5.6,,Vanderbilt,Jared Morse,2010
wr,"Fitzgerald, Georgia",Fitzgerald High School,65,175,4.5,2,5.4,,Vanderbilt,Trent Pruitt,2010
wr,"Madison, Alabama",Madison Academy,78,193,4.5,3,5.5,,Vanderbilt,Jordan Matthews,2010
wr,"Snellville, Georgia",South Gwinnett,65,168,4.4,3,5.5,,Vanderbilt,Jonathan Krause,2010
wr,"Roswell, Georgia",Roswell,78,195,4.5,3,5.5,,Vanderbilt,Chris Boyd,2010
qb,"Haddonfield, New Jersey",Haddonfield Memorial,78,185,,0,,,Princeton,Phillip Bhaya,2010
wr,"Suwanee, Georgia",Peachtree Ridge,78,175,4.4,3,5.6,,Ohio State,Bradley Roby,2010
ath,"Columbus, Ohio",Marion Franklin,78,185,4.5,3,5.6,,Ohio State,Verlon Reed,2010
dt,"Detroit, Michigan",Southeastern,78,326,5.1,3,5.5,,Ohio State,Johnathon Hankins,2010
lb,"Canonsburg, Pennsylvania",Canon McMillan,78,230,4.4,3,5.5,,Ohio State,Chad Hagan,2010
rb,"Columbus, Ohio",DeSales,65,185,,2,5.2,,Ohio State,Adam Griffin,2010
de,"Charlotte, North Carolina",Christian,78,228,4.7,3,5.6,,Ohio State,David Durham,2010
db,"Lexington, Ohio",Lexington,65,165,,3,5.5,,Michigan,Courtney Avery,2010
de,"Hollywood, Florida",South Broward,78,225,,3,5.5,,Rutgers,Djwany Mera,2010
ol,"San Francisco, California",City College of San Francisco,78,305,,4,5.8,,Oregon,Ryan Clanton,2010
te,"Joliet, Illinois",Joliet J.C.,78,240,4.5,3,5.6,,Oregon,Brandon Williams,2010
wr,"Niceville, Florida",Niceville,78,185,,3,5.6,,Southern Miss,Kody Williams,2010
dt,"Cypress, Texas",Cy-Creek,78,270,,3,5.5,,Northwestern,Will Hampton,2010
db,"Walnut, California",Mt. San Antonio C.C.,78,205,,4,5.8,,Oklahoma State,Malcolm Murray,2010
qb,"Montague, Michigan",Montague,78,200,,3,5.5,,Cincinnati,Cody Kater,2010
lb,"Thatcher, Arizona",Eastern Arizona J.C.,78,245,4.4,4,5.9,,Florida State,Glen Stanley,2010
db,"Torrance, California",El Camino C.C.,78,185,,4,5.8,,Florida State,Mike Harris,2010
ath,"Egg Harbor Township, New Jersey",Egg Harbor Township,78,190,4.4,3,5.5,,Rutgers,Tejay Johnson,2010
lb,"Clovis, California",Buchanan,78,210,,2,5.4,,Miami (FL),Kelvin Cain,2010
ath,"Corsicana, Texas",Navarro J.C.,65,210,4.4,3,5.7,,Tulsa,Derrick Hall,2010
te,"Spokane, Washington",Mead,78,220,4.8,3,5.6,,Washington State,Aaron Dunn,2010
qb,"Denver, Colorado",Mullen,78,215,4.6,2,5.2,,Syracuse,Jonny Miller,2010
wr,"The Woodlands, Texas",The Woodlands,78,200,,3,5.5,,Arizona State,Randy Knust,2010
te,"Mount Dora, Florida",Mount Dora,78,240,,2,5.2,,Notre Dame,Bruce Heggie,2010
db,"Fort Thomas, Kentucky",Highlands,78,178,4.7,3,5.5,,Notre Dame,Austin Collinsworth,2010
wr,"Grand Blanc, Michigan",Grand Blanc,78,180,4.5,3,5.5,,Northwestern,Tony Jones,2010
ol,"Weston, Florida",Cypress Bay,78,275,,2,5.4,,Wisconsin,Joe McNamara,2010
lb,"Austin, Texas",Westlake,78,212,4.5,2,5.3,,Baylor,Bryce Hager,2010
de,"Mission Viejo, California",Saddleback C.C.,78,275,,3,5.6,,Oregon State,Dominic Glover,2010
te,"Apopka, Florida",Apopka,78,217,4.7,2,5.4,,Colorado,Henley Griffon,2010
de,"Seymour, Connecticut",Seymour,78,215,,0,,,Army,Jacob Drozd,2010
ath,"Scooba, Mississippi",East Mississippi C.C.,78,190,,4,5.9,,Mississippi,Randall Mackey,2010
ol,"Fullerton, California",Fullerton C.C.,78,280,,4,6.0,,Utah,John Cullen,2010
de,"Indianapolis, Indiana",Cathedral,78,235,4.7,3,5.5,,Cincinnati,Camaron Beard,2010
te,"Marion, Ohio",Pleasant,78,240,4.7,3,5.5,,Cincinnati,Brad Harrah,2010
de,"Coldwater, Ohio",Coldwater,78,230,,2,5.4,,Cincinnati,Eric Lefeld,2010
dt,"Hialeah, Florida",American,78,275,,2,5.4,,Cincinnati,Roney Lozano,2010
db,"Wesson, Mississippi",Copiah-Lincoln C.C.,65,200,,4,5.9,,Alabama,Dequan Menzie,2010
dt,"Ephraim, Utah",Snow College,78,285,,0,,,Washington State,Al Lapuaho,2010
de,"Fullerton, California",Fullerton C.C.,78,245,4.7,4,5.8,,Auburn,Joel Bonomolo,2010
lb,"Palatine, Illinois",Harper J.C.,65,220,4.5,0,,,Southern Illinois,Blair Lane,2010
wr,"Long Beach, California",Woodrow Wilson,78,190,4.4,2,5.4,,San Diego State,Ezell Ruffin,2010
lb,"Beaufort, South Carolina",Beaufort High,78,230,4.7,4,5.8,19,Clemson,Justin Parker,2010
db,"Suitland, Maryland",Suitland,65,153,4.5,3,5.6,,Maryland,Jeremiah Johnson,2010
db,"Plano, Texas",Plano East,65,185,,0,,,Florida A&M,Deven Brown,2010
db,"Thomasville, Georgia",Thomas County Central,78,200,,2,5.4,,South Florida,Reshard Cliett,2010
ath,"Suffolk, Virginia",Kings Fork,78,205,4.5,3,5.5,,Virginia Tech,Dominique Patterson,2010
dt,"Honolulu, Hawaii",Iolani,78,305,5.4,3,5.6,,UCLA,Sealii Epenesa,2010
rb,"Renton, Washington",Hazen,78,195,,0,,,Army,James Holland,2010
qb,"Los Altos Hills, California",Foothill C.C.,78,230,,0,,,Louisiana Tech,Tarik Hakmi,2010
rb,"San Diego, California",Mesa C.C.,65,260,4.9,0,,,Syracuse,Tombe Kose,2010
lb,"Missouri City, Texas",Fort Bend Marshall,78,210,4.7,3,5.5,,Colorado,Lowell Williams,2010
de,"Hutchinson, Kansas",Hutchinson C.C.,78,249,4.7,4,5.8,,Kansas State,Adam Davis,2010
lb,"Brooklyn, New York",Xaverian,78,201,4.8,2,5.4,,Syracuse,Mario Tull,2010
ath,"La Mirada, California",La Mirada,78,230,4.7,2,5.2,,Colorado,Justin Torres,2010
lb,"Oceanside, California",Oceanside,65,205,4.6,3,5.5,,San Diego State,Jake Fely,2010
db,"Oceanside, California",Oceanside,65,190,4.5,2,5.4,,San Diego State,Rene Siluano,2010
lb,"Nashville, Tennessee",Montgomery Bell Academy,78,225,4.5,2,5.4,,Penn State,Brad Bars,2010
db,"Santa Ana, California",Santa Ana C.C.,65,195,4.5,0,,,Oregon State,Ryan Handford,2010
db,"Mission Viejo, California",Saddleback C.C.,65,180,4.4,3,5.5,,Southern Methodist,Richard Crawford,2010
lb,"Tampa, Florida",Jefferson,78,225,,2,5.4,,Rutgers,Fred Overstreet,2010
ol,"Torrance, California",El Camino C.C.,78,310,,3,5.7,,Arizona State,Aderious Simmons,2010
ol,"Burke, Virginia",Lake Braddock,78,300,5.1,3,5.5,,Penn State,Khamrone Kolb,2010
wr,"Abilene, Texas",Abilene Wylie,78,198,4.6,0,,,Colorado State,Austin Gray,2010
db,"Mission Viejo, California",Saddleback C.C.,78,175,4.5,3,5.6,,Colorado State,Dominique Vinson,2010
wr,"Santa Maria, California",Allan Hancock C.C.,78,195,4.5,2,5.4,,Akron,Marquelo Suel,2010
de,"Pittsburgh, Pennsylvania",Woodland Hills,78,252,,2,5.2,,Kent State,Rich Gray,2010
db,"Brooklyn, New York",ASA College,65,197,4.4,3,5.7,,Indiana,Andre Kates,2010
de,"Linden, Alabama",Linden,78,225,4.6,3,5.6,,Auburn,Justin Delaine,2010
de,"St. Petersburg, Florida",Gibbs,78,235,4.7,3,5.5,,North Carolina,Tim Jackson,2010
dt,"Greenwood, Indiana",Center Grove,78,275,5.0,2,5.3,,Army,Joel Cox,2010
rb,"Glendale, Wisconsin",Nicolet,65,165,,0,,,Army,Lamar Johnson-Harris,2010
db,"Cleveland, Mississippi",Mississippi Delta C.C.,65,175,4.4,2,5.2,,Louisiana-Monroe,Montavious Hill,2010
wr,"Mission Viejo, California",Saddleback C.C.,78,240,4.6,0,,,South Florida,T.J. Knowles,2010
wr,"Piscataway, New Jersey",Piscataway,78,185,4.5,3,5.5,,Rutgers,Jawaun Wynn,2010
wr,"Bethlehem, Pennsylvania",Liberty,78,176,4.6,3,5.5,,Syracuse,Jarrod West,2010
ath,"Waverly, Ohio",Waverly,78,221,4.6,3,5.5,,Notre Dame,Derek Roback,2010
te,"Parlin, New Jersey",Sayreville War Memorial,78,220,4.7,2,5.4,,Rutgers,David Milewski,2010
wr,"Fort Scott, Kansas",Fort Scott C.C.,78,205,4.5,0,,,Nebraska,Stanley Jean-Baptiste,2010
de,"Aldine, Texas",Aldine,78,245,,0,,,Kansas,Julius Green,2010
lb,"Santa Clarita, California",College of the Canyons,78,220,4.7,3,5.5,,Colorado,Evan Harrington,2010
qb,"Dallas, Texas",Lake Highlands,78,174,4.5,0,,,Harvard,Ricky Zorn,2010
dt,"Glendora, California",Citrus C.C.,65,275,,0,,,Middle Tennessee State,Jesse Kirkland,2010
wr,"Bakersfield, California",Bakersfield C.C.,65,190,,0,,,Middle Tennessee State,Vincent Van Horne,2010
qb,"Oakland, California",Laney C.C.,78,195,,0,,,Middle Tennessee State,Jeff Murphy,2010
ath,"McDonough, Georgia",Union Grove,78,185,,3,5.6,,UCF,Jordan Akins,2010
db,"DeSoto, Texas",DeSoto,65,175,,2,5.4,,Louisiana-Monroe,Vincent Eddie,2010
rb,"Wylie, Texas",Wylie,65,165,4.5,2,5.4,,Wake Forest,Nick Knott,2010
ol,"Mesquite, Texas",West Mesquite,78,285,,2,5.2,,Louisiana-Monroe,Demiere Burkett,2010
ol,"Moore, Oklahoma",Southmoore,78,268,5.4,3,5.5,,Colorado State,Mason Myers,2010
db,"Tulsa, Oklahoma",Union,78,168,4.5,2,5.2,,Tulsa,Luke Snider,2010
db,"Tulsa, Oklahoma",Union,78,185,4.5,2,5.4,,Tulsa,James Roberson,2010
de,"El Dorado, Kansas",Butler County C.C.,78,275,,4,6.0,,Texas Tech,Scott Smith,2010
lb,"New Orleans, Louisiana",McDonogh 35,78,236,,2,4.9,,Kentucky,Jewell Ratliff,2010
de,"Norcross, Georgia",Greater Atlanta Christian,78,230,,2,5.2,,South Carolina,Corey Simmons,2010
qb,"Cedarhurst, New York",Lawrence Senior,78,190,,3,5.5,,Syracuse,John Kinder,2010
ath,"Phenix City, Alabama",Central-Phenix,78,220,4.5,2,5.2,,Colorado,Cordary Clark,2010
db,"Poland, Ohio",Poland Seminary,78,185,4.5,2,5.4,,Kent State,Luke Wollet,2010
lb,"Kenton, Ohio",Kenton,78,235,,2,5.4,,Kent State,Mark Fackler,2010
wr,"Warren, Ohio",Harding,78,172,4.4,3,5.5,,Michigan,D.J. Williamson,2010
te,"Machesney Park, Illinois",Harlem,78,250,,0,,,Illinois State,Casey Beck,2010
rb,"Brooklyn, New York",Canarsie,65,173,4.5,2,5.4,,Syracuse,Steven Rene,2010
db,"Phoenix, Arizona",Phoenix C.C.,65,185,,3,5.5,,Southern Miss,Marquese Wheaton,2010
te,"Cherry Hill, New Jersey",Camden Catholic,78,227,,3,5.5,,Wisconsin,Sherard Cadogan,2010
te,"Barnegat, New Jersey",Barnegat,78,241,,3,5.5,,Boston College,Jarrett Darmstatter,2010
wr,"Butler, New Jersey",Butler,78,185,4.7,3,5.5,,Kansas,Andrew Turzilli,2010
ol,"Passaic, New Jersey",Passaic,78,290,,2,5.4,,Rutgers,Jorge Vicioso,2010
ath,"Montgomery, New Jersey",Montgomery,78,184,4.5,3,5.5,,Rutgers,J.T. Tartacoff,2010
lb,"Fort Scott, Kansas",Fort Scott C.C.,78,214,,4,5.9,,Nebraska,Lavonte David,2010
db,"Fort Scott, Kansas",Fort Scott C.C.,78,190,,0,,,Louisiana Tech,Jamel Johnson,2010
rb,"Costa Mesa, California",Orange Coast C.C.,65,190,4.5,0,,,Louisiana Tech,Ray Holley,2010
db,"Auburndale, Florida",Auburndale,65,185,,0,,,Western Kentucky,Ricardo Singh,2010
db,"Gainesville, Florida",Gainesville,78,180,4.5,3,5.6,,Miami (FL),Devont'a Davis,2010
db,"Brenham, Texas",Blinn C.C.,65,195,4.5,2,5.4,,Southern Methodist,Justin Sorrell,2010
ol,"Kingston, Massachusetts",Silver Lake Regional,78,268,5.3,2,5.0,,Boston College,Jaryd Rudolph,2010
ath,"Tallahassee, Florida",Lincoln,78,185,4.4,3,5.5,,Auburn,Ryan White,2010
rb,"El Cajon, California",Grossmont C.C.,65,200,,0,,,Utah State,Joey DeMartino,2010
wr,"Torrance, California",El Camino C.C.,78,190,4.4,4,5.9,,Cincinnati,Kenbrell Thompkins,2010
qb,"Marietta, Georgia",Lassiter,78,190,4.9,3,5.6,,Georgia,Hutson Mason,2010
lb,"New Braunfels, Texas",New Braunfels,78,215,4.5,3,5.5,,Southern Methodist,John Bordano,2010
db,"Woodstock, Georgia",Blessed Trinity,78,185,4.5,3,5.5,,Georgia Tech,Jake Skole,2010
qb,"Henderson, Texas",Henderson,78,185,4.5,3,5.5,,Baylor,Tyrell Jenkins,2010
wr,"Stafford, Virginia",Brooke Point,78,185,4.5,3,5.5,,Virginia Tech,E.L. Smiling,2010
dt,"Highland Springs, Virginia",Highland Springs,65,272,5.0,3,5.5,,Virginia Tech,Derrick Hopkins,2010
db,"Conroe, Texas",Conroe,78,170,4.5,2,5.4,,Southern Methodist,Chris Parks,2010
ol,"Andover, New Hampshire",Proctor Academy,78,291,5.3,3,5.5,,Boston College,Harris Williams,2010
ol,"Brazil, Indiana",Northview,78,290,,0,,,Kent State,Scotty Wheeler,2010
ol,"Baytown, Texas",Baytown Lee,78,286,5.0,3,5.5,,Baylor,Tim Smith,2010
ol,"Greenville, Georgia",Greenville,78,300,4.9,3,5.5,,Georgia,Kenarious Gates,2010
ol,"West Monroe, Louisiana",West Monroe,78,237,5.1,2,5.4,,Mississippi State,Dillon Day,2010
dt,"Evanston, Illinois",Evanston,78,275,,2,5.4,,Miami (FL),Jeffery Brown,2010
dt,"Norwalk, California",Cerritos C.C.,78,280,,0,5.2,,Syracuse,Deon Goggins,2010
wr,"Waco, Texas",Midway,78,170,,3,5.5,,Baylor,Levi Norwood,2010
ath,"Lexington, Texas",Lexington,78,175,4.4,0,,,Rice,Clinton Hutson,2010
lb,"San Antonio, Texas",Alamo Heights,78,215,,2,5.3,,Southern Methodist,Forrest Hagar,2010
ath,"Cordova, Alabama",Cordova,78,208,,3,5.5,,Auburn,Ryan Smith,2010
lb,"Pawling, New York",Trinity Pawling,78,225,4.8,0,,,St. Francis (PA),David Cohan,2010
qb,"Mission Viejo, California",Saddleback C.C.,78,185,4.7,0,,,Southern University,Reid Sanders,2010
wr,"Madison, Wisconsin",Madison Memorial,78,175,4.5,0,,,Illinois State,Lechein Neblett,2010
db,"LaGrange, Georgia",Troup,78,187,4.6,3,5.5,,South Carolina,Cadarious Sanders,2010
rb,"Waldorf, Maryland",Westlake,65,180,4.4,0,,,Central Connecticut State,Antwoine Reese,2010
ol,"Arlington, Virginia",Bishop O'Connell,78,300,5.3,3,5.5,,North Carolina,Nick Appel,2010
lb,"Eugene, Oregon",North Eugene,78,225,4.7,3,5.5,,Oregon State,Michael Bibbee,2010
ath,"Monroe, North Carolina",Monroe,78,205,4.5,2,5.2,,Duke,Issac Blakeney,2010
te,"Memphis, Tennessee",Hillcrest,78,245,,3,5.5,,North Carolina,Quinton Alton,2010
te,"Belle Glade, Florida",Glades Central,78,225,,3,5.5,,Miami (FL),Clive Walford,2010
lb,"Buffalo, New York",Canisius,78,205,,2,5.4,,Miami (FL),James Gaines,2010
de,"Oroville, California",Butte C.C.,78,265,4.9,0,,,Washington State,Steven Hoffart,2010
ath,"Miami, Florida",Belen Jesuit Prep,78,190,,3,5.5,,Virginia,Pablo Alvarez,2010
ath,"Moore, Oklahoma",Southmoore,78,172,4.4,3,5.6,,Oklahoma,Julian Wilson,2010
lb,"Lumberton, Texas",Lumberton,78,209,4.7,3,5.5,,Southern Methodist,Anthony Beard,2010
wr,"Indianapolis, Indiana",Pike,78,165,,3,5.5,,Cincinnati,Anthony McClung,2010
dt,"La Quinta, California",La Quinta,78,283,5.1,3,5.6,,San Diego State,Dontrell Onuahu,2010
db,"Mission Viejo, California",Saddleback C.C.,78,185,4.5,0,,,Middle Tennessee State,T.L. Edwards,2010
ol,"Destrehan, Louisiana",Destrehan,78,295,5.1,3,5.5,,Southern Methodist,Ashton Duhe,2010
lb,"San Jose, California",Archbishop Mitty,78,208,,0,,,North Dakota,Joey Walker,2010
db,"Las Vegas, Nevada",Bishop Gorman,65,165,4.5,2,5.2,,Oregon,Johnathan Loyd,2010
ath,"Lawton, Oklahoma",MacArthur,78,175,4.4,3,5.5,,Baylor,Tuswani Copeland,2010
te,"Sacramento, California",Christian Brothers,78,230,4.8,2,5.3,,Miami (FL),Asante-Jabari Cleveland,2010
qb,"Martinsville, Virginia",Heat Academy,78,180,,0,,,UTEP,Desmond Lee,2010
ol,"Allen, Texas",Allen,78,275,5.1,3,5.6,,Baylor,Luke Burleson,2010
ath,"Waverly, Nebraska",Waverly,78,180,4.5,2,5.4,,Nebraska,Tyler Evans,2010
dt,"Warner Robins, Georgia",Northside School,78,295,,2,5.4,,Tennessee,Greg Clark,2010
db,"Wilmington, Delaware",Alexis I Dupont,65,165,4.5,3,5.5,,Boston College,C.J. Jones,2010
lb,"Hollywood, Florida",Chaminade Madonna,78,210,,2,5.4,,South Florida,Hans Louis,2010
de,"Torrance, California",El Camino C.C.,78,265,4.8,0,,,Central Michigan,Odino Etienne,2010
lb,"Laurel, Mississippi",Northeast Jones,78,220,,3,5.5,,Mississippi State,Corvell Harrison-Gay,2010
ol,"Sherman Oaks, California",Notre Dame,78,270,4.9,3,5.5,,Colorado,Daniel Munyer,2010
lb,"San Jose, California",Valley Christian,78,195,,0,,,San Jose State,Trevin Craig,2010
db,"New Orleans, Louisiana",Brother Martin,78,215,4.5,2,5.4,,St. Joseph's,Patrick Swilling,2010
wr,"Fresno, California",Fresno City C.C.,78,190,,2,5.2,,Washington State,Isiah Barton,2010
lb,"Cincinnati, Ohio",Colerain,78,210,4.6,2,5.4,,Louisville,Tyon Dixon,2010
k,"Australia, ",Colston School,78,215,,2,5.2,,Iowa,Jonny Mullings,2010
wr,"Cincinnati, Ohio",Winton Woods,65,150,,0,,,Cincinnati,Juan Glover,2010
ath,"Crawford, Mississippi",West Lowndes,78,208,,2,5.4,,Mississippi State,Brandon Hill,2010
ath,"Bel Air, Maryland",John Carroll,78,185,4.6,0,,,Delaware,Stephen St. Clair,2010
db,"Cheshire, Connecticut",Cheshire Academy,78,205,4.6,3,5.5,,Boston College,Sean Sylvia,2010
lb,"Fork Union, Virginia",Fork Union Military Academy,78,215,4.6,0,,,Gardner-Webb,Joe Branch,2010
de,"Dorchester, Massachusetts",Boston College High,78,237,4.8,3,5.5,,Miami (FL),Andrew Tallman,2010
wr,"Tyrone, Georgia",Sandy Creek,65,165,,2,5.4,,Louisville,Jarrett Davis,2010
lb,"Puckett, Mississippi",Puckett,78,235,4.5,2,5.4,,Mississippi State,Christian Holmes,2010
ol,"Duxbury, Massachusetts",Duxbury,78,275,,2,5.4,,Boston College,Aaron Kramer,2010
ath,"Hennessey, Oklahoma",Hennessey,78,194,4.5,2,5.1,,Army,Matt Luetjen,2010
ol,"Fulton, Mississippi",Itawamba C.C.,78,330,,3,5.5,,Mississippi State,Jeff Howie,2010
ath,"De Queen, Arkansas",De Queen Senior,78,215,4.6,3,5.5,,Missouri,Greg White,2010
lb,"Ramsey, New Jersey",Don Bosco Prep,78,214,4.8,3,5.5,,Boston College,Steele Divitto,2010
te,"Apple Valley, California",Granite Hills,78,240,,3,5.5,,San Diego State,Bryce Quigley,2010
wr,"Madison, Mississippi",Madison Central,78,175,,0,,,Southern Miss,L.J. Hollings,2010
ol,"Dallas, Texas",Dallas Christian,78,290,,3,5.5,,California,Chris Adcock,2010
de,"Covington, Louisiana",St. Paul's,78,240,4.7,3,5.6,,Illinois,Houston Bates,2010
ath,"Hattiesburg, Mississippi",Oak Grove,65,175,4.5,3,5.6,,Mississippi State,Jay Hughes,2010
lb,"Yuma, Arizona",Arizona Western C.C.,78,230,,0,,,Cincinnati,Robert Martin,2010
ol,"Fort Lauderdale, Florida",St. Thomas Aquinas,78,270,,3,5.5,,Miami (FL),Jermaine Barton,2010
wr,"New Berlin, New York",Milford Academy,78,216,,4,5.9,,Pittsburgh,Todd Thomas,2010
lb,"Monmouth Junction, New Jersey",South Brunswick,78,225,4.6,0,,,Duquesne,William Osley,2010
db,"Wayne, New Jersey",Passaic County Technical Inst,65,185,4.6,2,5.4,,Colorado,Terrel Smith,2010
rb,"Tucson, Arizona",Sabino,65,185,,2,5.2,,Army,Stephen Fraser,2010
ath,"Cincinnati, Ohio",Roger Bacon,78,175,4.5,2,5.4,,Cincinnati,Jorian Hudson,2010
ath,"Plantation, Florida",Plantation,65,180,4.5,2,5.4,,Cincinnati,Deven Drane,2010
wr,"Reno, Nevada",Hug,78,210,,0,,,Montana State,Tre Johnson,2010
de,"Phoenix, Arizona",Phoenix C.C.,78,265,,3,5.6,,Oregon,Isaac Remington,2010
db,"Memphis, Tennessee",Southwind,78,193,4.5,3,5.7,,Memphis,Lonnie Ballentine,2010
ol,"Fork Union, Virginia",Fork Union Military Academy,78,347,5.2,4,5.9,,Virginia,Morgan Moses,2010
wr,"Prichard, Alabama",Vigor,65,185,4.4,3,5.5,,UAB,Jackie Williams,2010
wr,"San Marcos, California",Palomar C.C.,78,180,4.4,3,5.7,,Utah,Martavious Lee,2010
ol,"Deltona, Florida",Trinity Christian Academy,78,277,,0,,,Navy,Adrian Barnaby,2010
ol,"Ozark, Missouri",Ozark,78,265,,0,,,Army,Doug Oss,2010
rb,"Wake Forest, North Carolina",Wake Forest-Rolesville,65,187,4.5,3,5.5,,Colorado,Trea Jones,2010
wr,"Brenham, Texas",Blinn C.C.,78,191,4.5,3,5.5,,Sam Houston State,Chad Froechtenicht,2010
wr,"Woodland Hills, California",Pierce C.C.,78,200,4.5,3,5.6,,California,Coleman Edmond,2010
ol,"Sugar Land, Texas",Kempner,78,325,,3,5.5,,Arizona,Carter Lees,2010
wr,"New Orleans, Louisiana",Edna Karr,65,160,4.5,2,5.3,,Colorado,Keenan Canty,2010
qb,"Benton, Louisiana",Benton,78,180,4.5,0,,,Louisiana Tech,Mark Harrington,2010
db,"Gilmer, Texas",Gilmer,65,200,4.5,2,5.4,,Colorado State,Vance Green,2010
ol,"Scottsdale, Arizona",Chaparral,78,225,,2,5.2,,Arizona,Chase Gorham,2010
ol,"Thomaston, Georgia",Upson Lee,78,295,,2,5.3,,Auburn,Tunde Fariyike,2010
rb,"Richmond, Virginia",St. Christopher's,78,213,,0,,,Army,Kurt Fleming,2010
ath,"Tylertown, Mississippi",Tylertown,65,175,4.4,3,5.5,,Mississippi State,Jameon Lewis,2010
ath,"Lakeland, Florida",Lakeland,65,160,4.4,3,5.6,,Texas Tech,Benjamin McRoy,2010
ol,"Elgin, Illinois",St Edward,65,220,5.5,0,,,Army,Shane Finnane,2010
ol,"Cullman, Alabama",Fairview,78,305,5.3,0,,,Alabama A&M,Dex Sullivan,2010
ath,"Anaheim, California",Esperanza,78,170,4.5,2,5.2,,Army,Hayden Pierce,2010
ol,"Fishers, Indiana",Fishers,78,270,,0,,,Army,Austin Gorge,2010
dt,"Costa Mesa, California",Orange Coast C.C.,78,275,,4,5.8,,Arizona,Willie Mobley,2010
ol,"The Dalles, Oregon",The Dalles Wahtonka,78,323,,2,5.2,,Washington,James Atoe,2010
db,"Portland, Oregon",Grant,65,187,4.5,3,5.6,,Southern Methodist,Kenneth Acker,2010
db,"Orchard Park, New York",Erie C.C.,65,180,,3,5.6,,Brigham Young,Corby Eason,2010
ol,"Salinas, California",Salinas,78,257,5.2,3,5.5,,San Diego,Chandler Hubbard,2010
